year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,P_pos_lag1,P_neg_lag1,P_neutral_lag1,net_sentiment_lag1,P_neg_change_lag1,P_pos_change_lag1,net_sent_change_lag1,P_neg_roll3_mean_lag1,P_neg_roll3_std_lag1,P_neg_slope4_lag1,P_pos_lag2,P_neg_lag2,P_neutral_lag2,net_sentiment_lag2,P_neg_change_lag2,P_pos_change_lag2,net_sent_change_lag2,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag2,P_neg_slope4_lag2,P_pos_lag1_rdm,P_neg_lag1_rdm,P_neutral_lag1_rdm,net_sentiment_lag1_rdm,P_neg_change_lag1_rdm,P_pos_change_lag1_rdm,net_sent_change_lag1_rdm,P_neg_roll3_mean_lag1_rdm,P_neg_roll3_std_lag1_rdm,P_neg_slope4_lag1_rdm,P_pos_lag2_rdm,P_neg_lag2_rdm,P_neutral_lag2_rdm,net_sentiment_lag2_rdm,P_neg_change_lag2_rdm,P_pos_change_lag2_rdm,net_sent_change_lag2_rdm,P_neg_roll3_mean_lag2_rdm,P_neg_roll3_std_lag2_rdm,P_neg_slope4_lag2_rdm
2018,JPN,0.0,,240.6403,1002.3865916666699,0.065,-0.060416667,69.45328716864012,2.325092,111.08710006286479,19.63349288,23980.04135550288,0,0,0,470.625,458.6494,444.6486,232.3545,223.55768,214.1117,973.912575,936.802016666667,907.12,0.05166667,-0.066,0.346666666666667,-0.048,-0.02625,0.0728333333333333,68.12937060214495,66.44725220498991,65.00940665333478,2.314161,2.325199,2.283968,109.99914857360977,109.4668892296358,109.59182641048737,22.830853440000002,21.518732637999996,16.51759161,23799.611471881875,23367.994774838386,23189.97882270277,0.125416667,0.09966667,-0.03975000000000001,0.2738333333333337,0.026110575964996326,0.039349218510408575,0.03961408886093127,0.025315093421255378,0.018470420812839075,,0.02735828110314305,0.0036679723949449255,,12.380079999999976,36.877971875000014,25.70567419354842,12.095036666666658,84.49643499999999,78.14153806451611,70.98541,346.48035598958324,319.34946854838745,299.3230336111111,-2.4284718820833335,-2.6282720537634408,-2.289458899999999,-1.73925651446875,-1.772909950419355,-1.7296208376555555,-11.287966301632025,-13.388474527780204,-15.320530748749846,0.9117627499999998,0.952568516129032,0.9417154333333335,5.0584395472000665,4.672186016233383,4.957027303654456,9.705157508187503,8.66377982574193,3.7847267576666663,3463.310875841453,3129.4907652107977,3049.8573068443584,-0.6892153676145834,-0.8553621033440861,-0.559838062344444,0.0053244943194734155,-0.010354919823981713,0.0012141731805464448,0.027169772698253002,0.004552809465958339,0.007585410326846866,-0.021057779998936235,7.302643448275822,0.292348,0.137686,0.569966,0.154662,-0.0805039999999999,0.026073,0.1065779999999999,0.2069499999999999,0.011573279569771,-0.0161551999999999,0.266275,0.21819,0.515535,0.048084,0.0105999999999999,-0.023736,-0.0343369999999999,0.1827319999999999,0.032815307586553,0.0230482,-0.0014386666666666992,-0.06926399999999996,0.07070233333333337,0.06782566666666663,-0.10472199999999983,0.059335666666666634,0.16405899999999982,0.017896999999999996,-0.03088611007804326,-0.016930366666666537,-0.060774333333333375,0.03545800000000002,0.02531633333333333,-0.09623333333333338,0.006593333333333233,-0.0390106666666667,-0.04560499999999994,-0.0299953333333334,-0.015656629851295664,0.04705273333333333
2003,NLD,0.0,1454671.125,846856.5625,997176.57129,4.1225,2.333467,334.943,0.499782,141.06598303986522,54994.04776395738,22267.40797664349,0,0,0,1349728.25,1256220.5,1169235.625,777613.5625,727610.1875,650489.3125,912254.40273,863063.18811,778030.8340500001,4.88917,4.9575,5.40417,3.318592,4.261783,4.391767,323.38,303.723,273.274,0.487843,0.494398,0.520653,137.9923248634356,132.87465007409344,126.41182576272665,25581.73688580132,24156.21456450315,17764.18572068985,22290.725277232385,22410.665063147906,22148.200835821048,1.7890329999999994,1.5705779999999998,0.6957169999999993,1.012403,0.07443577779537908,0.06872275273083639,0.05699607548750001,0.06472015619495389,-0.005351906584546233,0.07775111397423884,0.09824694386330617,0.041277772321245694,94981.42499999993,107510.40624999997,746614.0422705882,693925.4355375,647403.2645733333,506398.71689411765,484920.05076250003,434985.78748,428050.34848588234,402537.82973249996,338672.50738400006,-1.6356341176470588,-1.6652606250000002,-1.29983,-2.2504502744558823,-1.3889629791093743,-1.3429109110499997,176.17845294117646,166.30404375,144.91204666666667,-0.19272605882352944,-0.19780675000000003,-0.18298853333333331,28.120589755722364,24.44059715177896,19.17629102977297,2585.5852605045548,1232.5668729067838,-5503.426102300284,3907.4375643833264,4279.088434692527,4284.39915452338,0.6148161568088233,-0.2762976458906258,0.043080911050000004,-0.028663146612767712,-0.06129246455015802,-0.020501314306812103,-0.023066643192646716,-0.029627570210724055,-0.0048710647560269715,0.0037971994971851344,45499.045759999965,0.16092,0.092557,0.746523,0.068363,0.0048969999999999,0.018084,0.0131879999999999,0.141095,0.0926768705287355,-0.0466512,0.142836,0.08766,0.769504,0.055175,0.000144,-0.301724,-0.301868,0.1679676666666666,0.0802969497697972,-0.0402446999999999,-0.06651066666666666,-0.048538,0.11504866666666669,-0.017972000000000016,0.031769666666666564,0.02074799999999996,-0.011020000000000108,-0.016013833333333283,0.023716531982253916,-0.02917145000000005,-0.08725866666666668,-0.08030766666666665,0.16756633333333326,-0.006952000000000007,0.003141666666666667,-0.38375200000000004,-0.38689333333333337,0.01628824999999995,0.017004916834973446,-0.0455298999999999
2004,NLD,0.0,1596017.125,931242.0,1056877.2789,4.09417,2.106333,349.205,0.5028320000000001,143.01670428870295,78467.26934637241,22695.82597212556,0,0,0,1454671.125,1349728.25,1256220.5,846856.5625,777613.5625,727610.1875,997176.57129,912254.40273,863063.18811,4.1225,4.88917,4.9575,2.333467,3.318592,4.261783,334.943,323.38,303.723,0.499782,0.487843,0.494398,141.06598303986522,137.9923248634356,132.87465007409344,54994.04776395738,25581.73688580132,24156.21456450315,22267.40797664349,22290.725277232385,22410.665063147906,1.9878370000000003,1.7890329999999994,1.5705779999999998,0.6957169999999993,0.0777511139742389,0.08904551481507886,0.0930904452813416,0.03575669491001295,-0.001046053921480479,0.09716697992475787,0.07552718056438408,0.0019260926078628414,112433.27500000007,94981.42499999993,810078.3593666666,746614.0422705882,693925.4355375,547508.4548444445,506398.71689411765,484920.05076250003,489191.94213,428050.34848588234,402537.82973249996,-2.3114355555555557,-1.6356341176470588,-1.6652606250000002,-3.1105502592083334,-2.2504502744558823,-1.3889629791093743,177.95376111111108,176.17845294117646,166.30404375,-0.17008005555555555,-0.19272605882352944,-0.19780675000000003,29.631992945722942,28.120589755722364,24.44059715177896,31854.25251307703,2585.5852605045548,1232.5668729067838,3667.0403991064704,3907.4375643833264,4279.088434692527,0.7991147036527773,0.6148161568088233,-0.2762976458906258,-0.023661742986098022,-0.037364263374729756,0.016799015152136082,-0.050673243113314316,-0.023578919299968654,-0.02728638650769738,-0.035791805184771784,29936.794792666587,0.260934,0.033439,0.705627,0.227495,-0.059118,0.1000139999999999,0.159132,0.0892443333333333,0.0028697568421976,-0.0157334,0.16092,0.092557,0.746523,0.068363,0.0048969999999999,0.018084,0.0131879999999999,0.141095,0.0926768705287355,-0.0466512,0.01149533333333333,-0.055805333333333325,0.04431000000000007,0.06730133333333335,-0.007267333333333334,0.0780059999999999,0.08527333333333335,-0.07076500000000001,-0.08006675635420336,0.011470166666666632,-0.06651066666666666,-0.048538,0.11504866666666669,-0.017972000000000016,0.031769666666666564,0.02074799999999996,-0.011020000000000108,-0.016013833333333283,0.023716531982253916,-0.02917145000000005
2005,NLD,0.0,1744842.5,1032304.625,1171943.99655,3.37417,2.184683,363.08,0.49798600000000004,145.14892742764997,73584.67737466801,23113.73626980998,0,0,1,1596017.125,1454671.125,1349728.25,931242.0,846856.5625,777613.5625,1056877.2789,997176.57129,912254.40273,4.09417,4.1225,4.88917,2.106333,2.333467,3.318592,349.205,334.943,323.38,0.5028320000000001,0.499782,0.487843,143.01670428870295,141.06598303986522,137.9923248634356,78467.26934637241,54994.04776395738,25581.73688580132,22695.82597212556,22267.40797664349,22290.725277232385,1.1894869999999997,1.9878370000000003,1.7890329999999994,1.5705779999999998,0.09716697992475791,0.09964549043687666,0.059869745568498535,0.042580379348127896,0.019239688603695605,0.09324798128340883,0.08311795723145858,0.012279215873676346,132668.87500000003,112433.27500000007,908788.6562421052,810078.3593666666,746614.0422705882,603077.6578789474,547508.4548444445,506398.71689411765,523145.70541736844,489191.94213,428050.34848588234,-2.2181110526315786,-2.3114355555555557,-1.6356341176470588,-3.173971087671053,-3.1105502592083334,-2.2504502744558823,182.8497736842105,177.95376111111108,176.17845294117646,-0.15807847368421046,-0.17008005555555555,-0.19272605882352944,30.02313561847002,29.631992945722942,28.120589755722364,53650.93448954064,31854.25251307703,2585.5852605045548,3902.4562683197764,3667.0403991064704,3907.4375643833264,0.9558600350394741,0.7991147036527773,0.6148161568088233,-0.0029313357585735583,-0.02468849534322476,-0.0173549631802701,-0.04103437850223748,-0.0019832368136832,-0.018090528281346566,-0.023333281613971708,45517.59511812506,0.252815,0.169643,0.577542,0.083172,0.136204,-0.0081189999999999,-0.144323,0.0712186666666666,0.0328096413015037,0.0186830999999999,0.260934,0.033439,0.705627,0.227495,-0.059118,0.1000139999999999,0.159132,0.0892443333333333,0.0028697568421976,-0.0157334,0.06458500000000003,0.09842433333333331,-0.16300933333333334,-0.033838999999999994,0.15422966666666668,0.05308966666666681,-0.1011403333333333,-0.061550333333333374,-0.025804884412073063,0.05289286666666654,0.01149533333333333,-0.055805333333333325,0.04431000000000007,0.06730133333333335,-0.007267333333333334,0.0780059999999999,0.08527333333333335,-0.07076500000000001,-0.08006675635420336,0.011470166666666632
2006,NLD,0.0,1821474.25,1043741.9375,1341506.25879,3.78083,3.079225,379.654,0.45194,147.547466424047,100326.24073447201,23867.010778434298,0,1,1,1744842.5,1596017.125,1454671.125,1032304.625,931242.0,846856.5625,1171943.99655,1056877.2789,997176.57129,3.37417,4.09417,4.1225,2.184683,2.106333,2.333467,363.08,349.205,334.943,0.49798600000000004,0.5028320000000001,0.499782,145.14892742764997,143.01670428870295,141.06598303986522,73584.67737466801,78467.26934637241,54994.04776395738,23113.73626980998,22695.82597212556,22267.40797664349,0.7016049999999998,1.1894869999999997,1.9878370000000003,1.7890329999999994,0.09324798128340885,0.1085245564525655,0.10887424675243437,0.039733108059735685,0.018413531113504557,0.04391900701639262,0.08938869172746851,0.010267158787102477,124923.47500000002,132668.87500000003,1012174.59843,908788.6562421052,810078.3593666666,673986.399985,603077.6578789474,547508.4548444445,612055.1377965,523145.70541736844,489191.94213,-2.8272054999999994,-2.2181110526315786,-2.3114355555555557,-2.9369225332875,-3.173971087671053,-3.1105502592083334,187.58228499999998,182.8497736842105,177.95376111111108,-0.15502054999999992,-0.15807847368421046,-0.17008005555555555,30.65420197649351,30.02313561847002,29.631992945722942,46085.79579335921,53650.93448954064,31854.25251307703,4125.243752588209,3902.4562683197764,3667.0403991064704,0.10971703328749993,0.9558600350394741,0.7991147036527773,-0.006696053570524024,-0.014510034835787264,0.03256295711841681,-0.04172194565893297,-0.002705013418943556,-0.010814764436372942,-0.024049045277547143,63075.689522941204,0.180958,0.111388,0.707654,0.069571,-0.0582549999999999,-0.071857,-0.013601,0.0985463333333333,0.0682992422310331,0.0192696999999999,0.252815,0.169643,0.577542,0.083172,0.136204,-0.0081189999999999,-0.144323,0.0712186666666666,0.0328096413015037,0.0186830999999999,-0.04393166666666665,0.012841666666666668,0.031090000000000062,-0.05677233333333334,-0.08558266666666653,-0.10851666666666666,-0.022933333333333306,-0.0019729999999999887,0.025513819340220838,0.033836866666666604,0.06458500000000003,0.09842433333333331,-0.16300933333333334,-0.033838999999999994,0.15422966666666668,0.05308966666666681,-0.1011403333333333,-0.061550333333333374,-0.025804884412073063,0.05289286666666654
2007,NLD,0.0,1908512.0,1054944.0,1408554.13554,4.28667,4.277608,395.457,0.429812,149.88833192265227,80481.30505704,24756.362436510313,1,1,1,1821474.25,1744842.5,1596017.125,1043741.9375,1032304.625,931242.0,1341506.25879,1171943.99655,1056877.2789,3.78083,3.37417,4.09417,3.079225,2.184683,2.106333,379.654,363.08,349.205,0.45194,0.49798600000000004,0.5028320000000001,147.547466424047,145.14892742764997,143.01670428870295,100326.24073447201,73584.67737466801,78467.26934637241,23867.010778434298,23113.73626980998,22695.82597212556,0.009062000000000126,0.7016049999999998,1.1894869999999997,1.9878370000000003,0.0439190070163926,0.011079396742991441,0.14468461184080636,0.045648341963203734,0.03258990670444784,0.047784233018940636,0.07811132274151977,0.029676176953455598,101411.6375000001,124923.47500000002,1040607.5580285714,1012174.59843,908788.6562421052,653329.1220095239,673986.399985,603077.6578789474,752471.9172842858,612055.1377965,523145.70541736844,-2.285916666666667,-2.8272054999999994,-2.2181110526315786,-1.9025270793214286,-2.9369225332875,-3.173971087671053,195.22379523809525,187.58228499999998,182.8497736842105,-0.19368461904761913,-0.15502054999999992,-0.15807847368421046,31.59301706924802,30.65420197649351,30.02313561847002,70632.79744871752,46085.79579335921,53650.93448954064,4682.078082517852,4125.243752588209,3902.4562683197764,-0.3833895873452382,0.10971703328749993,0.9558600350394741,-0.05569022515901407,-0.11122969280357195,0.06674517435086795,-0.03372061447251827,0.011606612842946909,-0.021522935294091508,-0.003374287886059965,51826.08454944445,0.15361,0.089368,0.757022,0.064242,-0.0220199999999999,-0.027348,-0.005329,0.1048233333333333,0.0683388874677759,0.0109532,0.180958,0.111388,0.707654,0.069571,-0.0582549999999999,-0.071857,-0.013601,0.0985463333333333,0.0682992422310331,0.0192696999999999,-0.077959,-0.015455333333333335,0.09341433333333327,-0.062504,-0.02829699999999993,-0.034027333333333326,-0.0057316666666666705,0.0184868888888889,0.03367934067619777,0.0035467333333333998,-0.04393166666666665,0.012841666666666668,0.031090000000000062,-0.05677233333333334,-0.08558266666666653,-0.10851666666666666,-0.022933333333333306,-0.0019729999999999887,0.025513819340220838,0.033836866666666604
2008,NLD,1.0,1961015.375,1052034.25,1469259.73491,4.2275,4.634233,407.02,0.546867,153.20625432502325,70826.9147494428,25112.311527597074,0,0,0,1908512.0,1821474.25,1744842.5,1054944.0,1043741.9375,1032304.625,1408554.13554,1341506.25879,1171943.99655,4.28667,3.78083,3.37417,4.277608,3.079225,2.184683,395.457,379.654,363.08,0.429812,0.45194,0.49798600000000004,149.88833192265227,147.547466424047,145.14892742764997,80481.30505704,100326.24073447201,73584.67737466801,24756.362436510313,23867.010778434298,23113.73626980998,-0.406733,0.009062000000000126,0.7016049999999998,1.1894869999999997,0.04778423301894057,0.010732597874558433,0.049979548221023636,0.041624742528723516,0.03726280037044327,0.027510109970490193,0.06165040710624736,0.027432462766284974,73555.63749999997,101411.6375000001,1080344.9644818183,1040607.5580285714,1012174.59843,634834.4062363636,653329.1220095239,673986.399985,785316.5250668181,752471.9172842858,612055.1377965,-1.6761713636363638,-2.285916666666667,-2.8272054999999994,-0.6176655757159093,-1.9025270793214286,-2.9369225332875,202.15298636363636,195.22379523809525,187.58228499999998,-0.20700877272727264,-0.19368461904761913,-0.15502054999999992,32.4978363374329,31.59301706924802,30.65420197649351,47577.28006907108,70632.79744871752,46085.79579335921,5358.608009570329,4682.078082517852,4125.243752588209,-1.0585057879204542,-0.3833895873452382,0.10971703328749993,-0.049173083672703524,-0.10627983963373962,-0.031138230904670404,-0.036138470360688096,0.0157268106592782,-0.036907704164659355,-0.005449287678927588,25586.558388947466,0.232277,0.076609,0.691114,0.155668,-0.012759,0.078667,0.091426,0.1234663333333333,0.0414781087844339,-0.0301122,0.15361,0.089368,0.757022,0.064242,-0.0220199999999999,-0.027348,-0.005329,0.1048233333333333,0.0683388874677759,0.0109532,0.03648266666666672,-0.04685733333333335,0.010374666666666643,0.08333966666666667,-0.03140200000000006,0.11444166666666664,0.14584366666666665,0.031936888888888904,-0.015004481549003662,-0.04641419999999993,-0.077959,-0.015455333333333335,0.09341433333333327,-0.062504,-0.02829699999999993,-0.034027333333333326,-0.0057316666666666705,0.0184868888888889,0.03367934067619777,0.0035467333333333998
2009,NLD,0.0,2071416.875,1059769.375,1494794.12268,3.68667,1.228358,393.144,0.56767,154.69558759152721,74562.95603085302,24073.41548408792,0,0,0,1961015.375,1908512.0,1821474.25,1052034.25,1054944.0,1043741.9375,1469259.73491,1408554.13554,1341506.25879,4.2275,4.28667,3.78083,4.634233,4.277608,3.079225,407.02,395.457,379.654,0.546867,0.429812,0.45194,153.20625432502325,149.88833192265227,147.547466424047,70826.9147494428,80481.30505704,100326.24073447201,25112.311527597074,24756.362436510313,23867.010778434298,2.458312,-0.406733,0.009062000000000126,0.7016049999999998,0.0275101099704901,-0.0027582032790366123,0.04309781061182102,0.029239588627840672,0.014378085310377115,0.05629813075789891,0.03973778333527448,0.01076438525646434,80233.12499999993,73555.63749999997,1085876.8192869565,1080344.9644818183,1040607.5580285714,604323.1603130435,634834.4062363636,653329.1220095239,811877.9276947827,785316.5250668181,752471.9172842858,-1.662464347826087,-1.6761713636363638,-2.285916666666667,-0.2341855506847823,-0.6176655757159093,-1.9025270793214286,204.9267260869565,202.15298636363636,195.22379523809525,-0.08095339130434787,-0.20700877272727264,-0.19368461904761913,34.40280933382856,32.4978363374329,31.59301706924802,35854.31236716645,47577.28006907108,70632.79744871752,5481.574143719248,5358.608009570329,4682.078082517852,-1.4282787971413042,-1.0585057879204542,-0.3833895873452382,-0.06721206655421294,-0.11493973898580107,-0.03660459438184254,-0.04688096651790329,-0.007872759430755147,-0.057062818213505596,-0.02185787529927548,-3548.7695305000525,0.179217,0.10324,0.717543,0.075977,0.026631,-0.05306,-0.079691,0.092455,0.0175938025167957,-0.0037203,0.232277,0.076609,0.691114,0.155668,-0.012759,0.078667,0.091426,0.1234663333333333,0.0414781087844339,-0.0301122,-0.009731333333333314,0.010784999999999989,-0.0010536666666666195,-0.020516666666666655,0.05764233333333327,-0.046214,-0.10385633333333334,-0.0164903333333333,-0.0417782769776186,-0.003757199999999967,0.03648266666666672,-0.04685733333333335,0.010374666666666643,0.08333966666666667,-0.03140200000000006,0.11444166666666664,0.14584366666666665,0.031936888888888904,-0.015004481549003662,-0.04641419999999993
2010,NLD,0.0,2015938.5,1012177.25,1546382.9737800001,2.99167,0.8109583,385.435,0.592468,156.1340324776267,97671.13022661181,24302.61795851416,0,0,0,2071416.875,1961015.375,1908512.0,1059769.375,1052034.25,1054944.0,1494794.12268,1469259.73491,1408554.13554,3.68667,4.2275,4.28667,1.228358,4.634233,4.277608,393.144,407.02,395.457,0.56767,0.546867,0.429812,154.69558759152721,153.20625432502325,149.88833192265227,74562.95603085302,70826.9147494428,80481.30505704,24073.41548408792,25112.311527597074,24756.362436510313,2.1807117,2.458312,-0.406733,0.009062000000000126,0.05629813075789883,0.00735254104132066,0.01737908360468616,-0.03409169082600358,-0.04136998867537396,-0.02678281502365376,0.04386415791577658,0.014788941031220129,43268.100000000435,80233.12499999993,1151033.4518166669,1085876.8192869565,1080344.9644818183,586878.1536333333,604323.1603130435,634834.4062363636,803584.0684775,811877.9276947827,785316.5250668181,-2.134025,-1.662464347826087,-1.6761713636363638,-3.63030281940625,-0.2341855506847823,-0.6176655757159093,182.51211250000003,204.9267260869565,202.15298636363636,-0.056777333333333346,-0.08095339130434787,-0.20700877272727264,34.458692211422985,34.40280933382856,32.4978363374329,38096.42396661139,35854.31236716645,47577.28006907108,4214.279177555127,5481.574143719248,5358.608009570329,1.49627781940625,-1.4282787971413042,-1.0585057879204542,-0.03550178200357755,-0.09983161470953938,-0.060731817285419036,-0.1081739430796648,-0.06327853952821252,-0.05034267916875325,-0.01683977973818899,3297.7069947618147,0.170594,0.039718,0.789688,0.130876,-0.063522,-0.0086229999999999,0.0548989999999999,0.089739,0.0133193757736617,-0.0122318999999999,0.179217,0.10324,0.717543,0.075977,0.026631,-0.05306,-0.079691,0.092455,0.0175938025167957,-0.0037203,-0.017773999999999957,-0.05002100000000001,0.06779499999999994,0.032246999999999984,-0.06080600000000003,-0.008042666666666563,0.052763666666666556,-0.01717588888888885,-0.029150890482673462,-0.004605466666666567,-0.009731333333333314,0.010784999999999989,-0.0010536666666666195,-0.020516666666666655,0.05764233333333327,-0.046214,-0.10385633333333334,-0.0164903333333333,-0.0417782769776186,-0.003757199999999967
2011,NLD,0.0,2088733.625,1043289.1875,1602681.1531500001,2.98917,1.3906,376.185,0.616956,159.98967543293818,122323.84463181153,24563.92656391644,0,0,0,2015938.5,2071416.875,1961015.375,1012177.25,1059769.375,1052034.25,1546382.9737800001,1494794.12268,1469259.73491,2.99167,3.68667,4.2275,0.8109583,1.228358,4.634233,385.435,393.144,407.02,0.592468,0.56767,0.546867,156.1340324776267,154.69558759152721,153.20625432502325,97671.13022661181,74562.95603085302,70826.9147494428,24302.61795851416,24073.41548408792,25112.311527597074,1.59857,2.1807117,2.458312,-0.406733,-0.026782815023653796,-0.04490800179991991,0.03451234542420263,-0.019608591254095198,0.009520978632123898,0.03610979452002128,0.01900847523491178,0.04218790386914502,32767.637500000015,43268.100000000435,1049513.738744,1151033.4518166669,1085876.8192869565,515810.902488,586878.1536333333,604323.1603130435,823029.5568384001,803584.0684775,811877.9276947827,-2.743664,-2.134025,-1.662464347826087,-3.90249040663,-3.63030281940625,-0.2341855506847823,167.50262800000002,182.51211250000003,204.9267260869565,-0.029708240000000052,-0.056777333333333346,-0.08095339130434787,34.51878940906556,34.458692211422985,34.40280933382856,59680.74120370574,38096.42396661139,35854.31236716645,4274.910484879161,4214.279177555127,5481.574143719248,1.1588264066299998,1.49627781940625,-1.4282787971413042,-0.11710348686831443,-0.14793250693788249,-0.04106806307901009,-0.08918359587943704,-0.009750966407039138,-0.07300954971184616,0.011291347436178899,-33817.21377772686,0.20838,0.198146,0.593474,0.010235,0.1584279999999999,0.037786,-0.120641,0.073189,0.0318987996796118,0.0301088999999999,0.170594,0.039718,0.789688,0.130876,-0.063522,-0.0086229999999999,0.0548989999999999,0.089739,0.0133193757736617,-0.0122318999999999,0.014350666666666734,0.12495699999999997,-0.1393076666666666,-0.11060533333333333,0.1749779999999999,0.032124666666666635,-0.1428523333333333,-0.028697777777777767,0.007768370654648041,0.04546369999999987,-0.017773999999999957,-0.05002100000000001,0.06779499999999994,0.032246999999999984,-0.06080600000000003,-0.008042666666666563,0.052763666666666556,-0.01717588888888885,-0.029150890482673462,-0.004605466666666567
2012,NLD,0.0,2153439.0,1076003.25,1645029.84822,1.93275,0.5731834,352.673,0.6621389999999999,164.50008221612043,146686.32893148842,24202.269173236706,0,0,0,2088733.625,2015938.5,2071416.875,1043289.1875,1012177.25,1059769.375,1602681.1531500001,1546382.9737800001,1494794.12268,2.98917,2.99167,3.68667,1.3906,0.8109583,1.228358,376.185,385.435,393.144,0.616956,0.592468,0.56767,159.98967543293818,156.1340324776267,154.69558759152721,122323.84463181153,97671.13022661181,74562.95603085302,24563.92656391644,24302.61795851416,24073.41548408792,1.3595666,1.59857,2.1807117,2.458312,0.03610979452002132,0.0307376376025049,0.03640636266990445,-0.02399885843267996,0.0107522821552948,0.030978279961380917,0.021875036751422144,0.04333107585252582,31886.150000000205,32767.637500000015,1081942.9507153847,1049513.738744,1151033.4518166669,527083.9591230769,515810.902488,586878.1536333333,847672.7532530769,823029.5568384001,803584.0684775,-2.6406384615384613,-2.743664,-2.134025,-3.1727529217596153,-3.90249040663,-3.63030281940625,151.81021923076923,167.50262800000002,182.51211250000003,-0.004077615384615485,-0.029708240000000052,-0.056777333333333346,37.04678661787452,34.51878940906556,34.458692211422985,82038.04248568599,59680.74120370574,38096.42396661139,4371.799456247623,4274.910484879161,4214.279177555127,0.532114460221154,1.1588264066299998,1.49627781940625,-0.04952673784990674,-0.06636956725794238,-0.03753132331014787,-0.09000651922284433,-0.008129624227586674,-0.06710092362400888,0.011964046609718913,-42847.3626352174,0.137804,0.060709,0.801488,0.077095,-0.1374369999999999,-0.070576,0.06686,0.1137013333333333,0.0797304045978279,0.0030834999999999,0.20838,0.198146,0.593474,0.010235,0.1584279999999999,0.037786,-0.120641,0.073189,0.0318987996796118,0.0301088999999999,-0.04825966666666662,-0.052992333333333336,0.10125299999999993,0.0047323333333333245,-0.17794933333333318,-0.06261033333333337,0.1153376666666667,0.028573666666666622,0.05879307860780485,-0.0016354000000001006,0.014350666666666734,0.12495699999999997,-0.1393076666666666,-0.11060533333333333,0.1749779999999999,0.032124666666666635,-0.1428523333333333,-0.028697777777777767,0.007768370654648041,0.04546369999999987
