year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm
2002,SWE,0.0,2105135.0,1277542.0,1262171.484,5.30333333333333,4.066575,146.66146036704413,0.498057,131.29117259552044,112818.79999999999,21585.525419413058,0,0,0,2028192.0,1857178.0,1745614.0,1206262.0,1138934.0,1104204.0,1164591.601,1164008.174,1104883.101,5.1075,5.342916666666667,5.021583333333334,3.99564166666667,3.95460833333333,3.1151,137.40726278797345,127.52830925419758,114.72081218274113,0.5189710000000001,0.503479,0.6050610000000001,128.52437417654812,125.46113306982875,124.24242424242426,71429.58,63093.095,50996.55,21096.05343224548,20871.246597494053,20012.530037183817,1.2367583333333299,1.11185833333333,1.3883083333333373,1.906483333333334,0.09208271905008567,0.05911492676485205,0.0005012224252644369,0.07746478873239437,0.010771126377205427,0.03793674366134958,0.07146889817642288,0.01806251580286226,124957.69999999984,124831.49999999991,617853.875,476629.19999999995,391141.2857142857,325641.125,275534.0,258004.28571428568,448911.69493750005,478216.8191333335,449026.87085714296,-4.252692708333333,-4.285094444444443,-4.935458333333333,-4.6812151041666645,-5.037065000000003,-6.296328571428573,49.267864115579854,42.01483795392426,31.293579516929768,-0.06494390500608538,-0.0857982986731578,0.016911108564473976,21.786478919631108,19.97145366710585,20.09222661396575,65386.91690625,60853.79403333333,52239.90967857143,3359.413512733914,3343.5804565146536,2662.3541745047332,0.4285223958333306,0.7519705555555604,1.3608702380952398,0.013124799771246629,-0.02600290039416791,-0.07020161502955981,0.009327703626612283,-0.006554200276862996,-0.008272987141771798,-0.019866215657212038,48314.95384615373
2003,SWE,0.0,2172472.0,1304316.0,1307592.692,4.63833333333333,3.03283333333333,161.1089418196017,0.49273100000000003,133.8274044795784,164230.08479999998,22049.978205881405,0,0,0,2105135.0,2028192.0,1857178.0,1277542.0,1206262.0,1138934.0,1262171.484,1164591.601,1164008.174,5.30333333333333,5.1075,5.342916666666667,4.066575,3.99564166666667,3.95460833333333,146.66146036704413,137.40726278797345,127.52830925419758,0.498057,0.5189710000000001,0.503479,131.29117259552044,128.52437417654812,125.46113306982875,112818.79999999999,71429.58,63093.095,21585.525419413058,21096.05343224548,20871.246597494053,1.6055000000000001,1.2367583333333299,1.11185833333333,1.3883083333333373,0.037936743661349616,0.059091640124616374,0.0837889290256009,0.06734867860187554,0.023202064250530164,0.031987022209976956,0.0646434997239862,0.027080418008657944,102282.50000000001,124957.69999999984,658452.5294117648,617853.875,476629.19999999995,377765.7647058824,325641.125,275534.0,520085.0076470588,448911.69493750005,478216.8191333335,-3.8067009803921605,-4.252692708333333,-4.285094444444443,-4.334916176470589,-4.6812151041666645,-5.037065000000003,55.6239520407929,49.267864115579854,42.01483795392426,-0.08203767529984501,-0.06494390500608538,-0.0857982986731578,23.271719755095717,21.786478919631108,19.97145366710585,102929.84767647057,65386.91690625,60853.79403333333,3651.2729403289086,3359.413512733914,3343.5804565146536,0.5282151960784286,0.4285223958333306,0.7519705555555604,-0.04184147560319234,-0.02440100575976807,0.01747369251012415,-0.0013713879805698076,0.006286375113765681,-0.014546853118090355,-0.009523899074268878,44990.085714285524
2004,SWE,0.0,2313773.0,1442715.0,1360278.618,4.425,2.10916666666667,180.0468566966029,0.484527,134.32147562582347,168391.05345,22942.61216950058,0,0,0,2172472.0,2105135.0,2028192.0,1304316.0,1277542.0,1206262.0,1307592.692,1262171.484,1164591.601,4.63833333333333,5.30333333333333,5.1075,3.03283333333333,4.066575,3.99564166666667,161.1089418196017,146.66146036704413,137.40726278797345,0.49273100000000003,0.498057,0.5189710000000001,133.8274044795784,131.29117259552044,128.52437417654812,164230.08479999998,112818.79999999999,71429.58,22049.978205881405,21585.525419413058,21096.05343224548,2.31583333333333,1.6055000000000001,1.2367583333333299,1.11185833333333,0.03198702220997703,0.02095743231925056,0.03598655854278522,0.0985090521831735,0.0215168626866335,0.06504157475907624,0.054002161640470746,0.03311263257138377,92408.00000000026,102282.50000000001,689208.8333333333,658452.5294117648,617853.875,383552.77777777775,377765.7647058824,325641.125,536612.6041111111,520085.0076470588,448911.69493750005,-4.2602175925925945,-3.8067009803921605,-4.252692708333333,-5.127829166666671,-4.334916176470589,-4.6812151041666645,66.98121393552864,55.6239520407929,49.267864115579854,-0.08280602667207593,-0.08203767529984501,-0.06494390500608538,24.515078319426138,23.271719755095717,21.786478919631108,148622.80760555554,102929.84767647057,65386.91690625,3912.877230112317,3651.2729403289086,3359.413512733914,0.8676115740740751,0.5282151960784286,0.4285223958333306,-0.045329933783788905,-0.06109986028514753,-0.03135654223799296,0.029869655481938137,0.004231386778471038,-0.02427901288172516,-0.0028964408194012484,19315.546666666676
2005,SWE,0.0,2601957.0,1600756.0,1533038.147,3.38333333333333,1.71666666666667,201.21046466224132,0.486885,134.9472990777339,175894.796,23627.367728791112,0,0,1,2313773.0,2172472.0,2105135.0,1442715.0,1304316.0,1277542.0,1360278.618,1307592.692,1262171.484,4.425,4.63833333333333,5.30333333333333,2.10916666666667,3.03283333333333,4.066575,180.0468566966029,161.1089418196017,146.66146036704413,0.484527,0.49273100000000003,0.498057,134.32147562582347,133.8274044795784,131.29117259552044,168391.05345,164230.08479999998,112818.79999999999,22942.61216950058,22049.978205881405,21585.525419413058,1.6666666666666603,2.31583333333333,1.6055000000000001,1.2367583333333299,0.06504157475907629,0.10610848904713276,0.0402923068646211,0.11754726126999528,0.04048230593629704,0.12455154416617353,0.044988446876800925,0.017619470756364847,163176.7,92408.00000000026,794235.6842105263,689208.8333333333,658452.5294117648,501764.78947368416,383552.77777777775,377765.7647058824,561055.7614736842,536612.6041111111,520085.0076470588,-4.249328947368421,-4.2602175925925945,-3.8067009803921605,-5.7816100877192955,-5.127829166666671,-4.334916176470589,82.39380176329149,66.98121393552864,55.6239520407929,-0.08665181474196665,-0.08280602667207593,-0.08203767529984501,23.718882185701418,24.515078319426138,23.271719755095717,144961.52322368423,148622.80760555554,102929.84767647057,4599.570286883474,3912.877230112317,3651.2729403289086,1.5322811403508745,0.8676115740740751,0.5282151960784286,-0.009757051580034704,0.02744563312524287,-0.025308763791824132,0.0472484392642078,0.02296175298488619,-0.0318645504170582,-0.018219223762690685,8233.825000000244
2006,SWE,0.0,2875437.0,1760051.0,1762550.215,3.705,2.33166666666667,223.03787582975397,0.43595999999999996,136.79183135704878,254093.65118999998,24602.147150810728,0,1,1,2601957.0,2313773.0,2172472.0,1600756.0,1442715.0,1304316.0,1533038.147,1360278.618,1307592.692,3.38333333333333,4.425,4.63833333333333,1.71666666666667,2.10916666666667,3.03283333333333,201.21046466224132,180.0468566966029,161.1089418196017,0.486885,0.484527,0.49273100000000003,134.9472990777339,134.32147562582347,133.8274044795784,175894.796,168391.05345,164230.08479999998,23627.367728791112,22942.61216950058,22049.978205881405,1.37333333333333,1.6666666666666603,2.31583333333333,1.6055000000000001,0.1245515441661736,0.10954415806309631,0.12700304681257593,0.11754500108436346,0.0298464514080412,0.1051055032807997,0.07386004704507558,0.04690812052661034,239707.89999999988,163176.7,1042707.8999999999,794235.6842105263,689208.8333333333,634717.55,501764.78947368416,383552.77777777775,705762.5024000001,561055.7614736842,536612.6041111111,-5.0785291666666685,-4.249328947368421,-4.2602175925925945,-5.885029583333331,-5.7816100877192955,-5.127829166666671,99.43771964076534,82.39380176329149,66.98121393552864,-0.07996122400486827,-0.08665181474196665,-0.08280602667207593,23.158761528326778,23.718882185701418,24.515078319426138,145217.1896125,144961.52322368423,148622.80760555554,5054.347331829835,4599.570286883474,3912.877230112317,0.8065004166666612,1.5322811403508745,0.8676115740740751,0.05026644685759074,0.029436795134614682,0.06273401635570039,0.044759419117301885,0.011117385141636335,-0.0012226974478358743,0.01208160510548207,78518.18235294116
2007,SWE,0.0,3316756.0,1919099.0,2089485.0,4.1675,3.5525,244.27957828973058,0.38896700000000006,139.7891963109355,269600.02381,25376.74189937206,1,1,1,2875437.0,2601957.0,2313773.0,1760051.0,1600756.0,1442715.0,1762550.215,1533038.147,1360278.618,3.705,3.38333333333333,4.425,2.33166666666667,1.71666666666667,2.10916666666667,223.03787582975397,201.21046466224132,180.0468566966029,0.43595999999999996,0.486885,0.484527,136.79183135704878,134.9472990777339,134.32147562582347,254093.65118999998,175894.796,168391.05345,24602.147150810728,23627.367728791112,22942.61216950058,0.6150000000000002,1.37333333333333,1.6666666666666603,2.31583333333333,0.1051055032807998,0.0995123554120678,0.14971060468986488,0.10848049679798155,0.04125636986771907,0.15347893207189034,0.09823287406868315,0.03034442105105717,328242.9000000002,239707.89999999988,1266535.142857143,1042707.8999999999,794235.6842105263,763787.9047619047,634717.55,501764.78947368416,901666.8321904762,705762.5024000001,561055.7614736842,-4.515027777777776,-5.0785291666666685,-4.249328947368421,-4.989790079365077,-5.885029583333331,-5.7816100877192955,116.53000130157487,99.43771964076534,82.39380176329149,-0.1270785466713032,-0.07996122400486827,-0.08665181474196665,23.900495639626087,23.158761528326778,23.718882185701418,216500.94053523807,145217.1896125,144961.52322368423,5788.443547571838,5054.347331829835,4599.570286883474,0.4747623015872994,0.8065004166666612,1.5322811403508745,0.028307083629337412,0.01793315272685543,0.08230487341520432,0.03345694387505488,0.02197143434423239,0.02321448207302622,-0.005117968322991218,150687.26111111097
2008,SWE,1.0,3679231.0,2100849.0,2164492.461,3.88833333333333,3.905,252.2061694650527,0.374978,144.59815546772074,261498.60510000002,25181.203906078124,0,0,0,3316756.0,2875437.0,2601957.0,1919099.0,1760051.0,1600756.0,2089485.0,1762550.215,1533038.147,4.1675,3.705,3.38333333333333,3.5525,2.33166666666667,1.71666666666667,244.27957828973058,223.03787582975397,201.21046466224132,0.38896700000000006,0.43595999999999996,0.486885,139.7891963109355,136.79183135704878,134.9472990777339,269600.02381,254093.65118999998,175894.796,25376.74189937206,24602.147150810728,23627.367728791112,-0.016666666666669716,0.6150000000000002,1.37333333333333,1.6666666666666603,0.15347893207189028,0.09036556327060977,0.1854896287309465,0.09523809523809541,0.03148484332741692,0.10928600114087383,0.12771199317295454,0.024341086288311484,367314.1,328242.9000000002,1650284.3636363635,1266535.142857143,1042707.8999999999,888118.2727272727,763787.9047619047,634717.55,1187616.7611818183,901666.8321904762,705762.5024000001,-3.847299242424242,-4.515027777777776,-5.0785291666666685,-3.5421481060606066,-4.989790079365077,-5.885029583333331,132.4748855205708,116.53000130157487,99.43771964076534,-0.16829524909533478,-0.1270785466713032,-0.07996122400486827,25.811474428075243,23.900495639626087,23.158761528326778,222166.36131272727,216500.94053523807,145217.1896125,6299.927225788997,5788.443547571838,5054.347331829835,-0.3051511363636348,0.4747623015872994,0.8065004166666612,0.0753325560571261,0.007932400931737624,0.11416461776984763,0.018621354511594704,0.011153649025633455,0.05153287707364629,-0.010865404669587339,231291.35263157912
2009,SWE,0.0,3762425.0,2328667.0,2135789.558,3.25,0.399166666666667,256.2280359234674,0.407324,144.2028985507247,194195.61091000002,23877.51513579443,0,0,0,3679231.0,3316756.0,2875437.0,2100849.0,1919099.0,1760051.0,2164492.461,2089485.0,1762550.215,3.88833333333333,4.1675,3.705,3.905,3.5525,2.33166666666667,252.2061694650527,244.27957828973058,223.03787582975397,0.374978,0.38896700000000006,0.43595999999999996,144.59815546772074,139.7891963109355,136.79183135704878,261498.60510000002,269600.02381,254093.65118999998,25181.203906078124,25376.74189937206,24602.147150810728,2.850833333333333,-0.016666666666669716,0.6150000000000002,1.37333333333333,0.10928600114087379,0.09470590105044085,0.03589758289722115,0.0324488491048593,-0.007705401823028132,0.02261179034423222,0.12262347883118796,0.026803234629544218,302343.89999999997,367314.1,1941007.8695652173,1650284.3636363635,1266535.142857143,1031254.4347826086,888118.2727272727,763787.9047619047,1210988.710826087,1187616.7611818183,901666.8321904762,-3.95919202898551,-3.847299242424242,-4.515027777777776,-3.035641666666668,-3.5421481060606066,-4.989790079365077,134.6416990645638,132.4748855205708,116.53000130157487,-0.1749670643520594,-0.16829524909533478,-0.1270785466713032,29.498195566248526,25.811474428075243,23.900495639626087,204405.53558913045,222166.36131272727,216500.94053523807,5830.479353112929,6299.927225788997,5788.443547571838,-0.9235503623188425,-0.3051511363636348,0.4747623015872994,0.027715418032603883,0.01191217503285337,-0.040616728871598055,-0.0450143168267139,-0.0285435801714313,0.04399041620456322,-0.007885856105993301,258797.98499999993
2010,SWE,0.0,3959681.0,2500433.0,2188006.0,2.89333333333333,0.504166666666667,277.5478328777821,0.381025,146.04743083003962,205685.60687999998,25306.3711282491,0,0,0,3762425.0,3679231.0,3316756.0,2328667.0,2100849.0,1919099.0,2135789.558,2164492.461,2089485.0,3.25,3.88833333333333,4.1675,0.399166666666667,3.905,3.5525,256.2280359234674,252.2061694650527,244.27957828973058,0.407324,0.374978,0.38896700000000006,144.2028985507247,144.59815546772074,139.7891963109355,194195.61091000002,261498.60510000002,269600.02381,23877.51513579443,25181.203906078124,25376.74189937206,2.389166666666663,2.850833333333333,-0.016666666666669716,0.6150000000000002,0.02261179034423226,0.10844092078964267,-0.013260800634407906,0.015946740981576193,-0.05177229711280863,0.05242788892801853,0.09512557451899879,0.06657282071218606,201196.90000000029,302343.89999999997,1943326.5416666667,1941007.8695652173,1650284.3636363635,1216103.5,1031254.4347826086,888118.2727272727,1131827.944875,1210988.710826087,1187616.7611818183,-4.432559027777778,-3.95919202898551,-3.847299242424242,-6.4149899305555556,-3.035641666666668,-3.5421481060606066,133.05349472862167,134.6416990645638,132.4748855205708,-0.1353307700040569,-0.1749670643520594,-0.16829524909533478,27.87384716732548,29.498195566248526,25.811474428075243,128585.64408291668,204405.53558913045,222166.36131272727,4283.853943116199,5830.479353112929,6299.927225788997,1.9824309027777787,-0.9235503623188425,-0.3051511363636348,-0.06016381093936825,0.025129274118452852,-0.08800916766967937,-0.05955928074013987,-0.07136945023636695,0.014492947519439359,0.03224217798146642,181504.07142857136
2011,SWE,0.0,4180708.0,2616193.0,2339371.0,2.60583333333333,1.65416666666667,282.2335025380711,0.371731,149.86824769433474,198867.85576,25800.011929043547,0,0,0,3959681.0,3762425.0,3679231.0,2500433.0,2328667.0,2100849.0,2188006.0,2135789.558,2164492.461,2.89333333333333,3.25,3.88833333333333,0.504166666666667,0.399166666666667,3.905,277.5478328777821,256.2280359234674,252.2061694650527,0.381025,0.407324,0.374978,146.04743083003962,144.2028985507247,144.59815546772074,205685.60687999998,194195.61091000002,261498.60510000002,25306.3711282491,23877.51513579443,25181.203906078124,0.95166666666666,2.389166666666663,2.850833333333333,-0.016666666666669716,0.0524278889280185,0.07376151248761631,0.024448308497629523,0.08320633953063086,0.059841067394516737,0.05581939555231852,0.06144189347104153,0.04403457633191668,170168.70000000007,201196.90000000029,2062849.48,1943326.5416666667,1941007.8695652173,1339225.36,1216103.5,1031254.4347826086,1138771.26908,1131827.944875,1210988.710826087,-4.611923333333337,-4.432559027777778,-3.95919202898551,-6.053390333333333,-6.4149899305555556,-3.035641666666668,149.0511518937915,133.05349472862167,134.6416990645638,-0.15621653920389472,-0.1353307700040569,-0.1749670643520594,28.603425559947354,27.87384716732548,29.498195566248526,134932.21428959997,128585.64408291668,204405.53558913045,5541.35577784622,4283.853943116199,5830.479353112929,1.4414669999999976,1.9824309027777787,-0.9235503623188425,-0.027840886899775,-0.010597187271842376,-0.04663300988473863,0.01018195450642062,0.04321764136414037,-0.019820861681536996,0.008302099775915887,72106.88636363663
2012,SWE,0.0,4369019.0,2728804.0,2412372.0,1.5925,1.253333,279.8516204607575,0.37514899999999995,151.18577075098824,201744.35499000002,25452.197907316786,0,0,0,4180708.0,3959681.0,3762425.0,2616193.0,2500433.0,2328667.0,2339371.0,2188006.0,2135789.558,2.60583333333333,2.89333333333333,3.25,1.65416666666667,0.504166666666667,0.399166666666667,282.2335025380711,277.5478328777821,256.2280359234674,0.371731,0.381025,0.407324,149.86824769433474,146.04743083003962,144.2028985507247,198867.85576,205685.60687999998,194195.61091000002,25800.011929043547,25306.3711282491,23877.51513579443,0.339167,0.95166666666666,2.389166666666663,2.850833333333333,0.05581939555231848,0.04629598153599797,0.06917942638182893,0.01688238604389426,0.01950658189168043,0.045042849201618385,0.04361969160818976,0.01827223346864882,204080.89999999982,170168.70000000007,2204536.1153846155,2062849.48,1943326.5416666667,1403476.6923076923,1339225.36,1216103.5,1246337.3741153846,1138771.26908,1131827.944875,-4.722041666666669,-4.611923333333337,-4.432559027777778,-4.670567628205125,-6.053390333333333,-6.4149899305555556,148.0040849427808,149.0511518937915,133.05349472862167,-0.1595022107729756,-0.15621653920389472,-0.1353307700040569,31.324110671936822,28.603425559947354,27.87384716732548,122924.76262000001,134932.21428959997,128585.64408291668,5821.867510261967,5541.35577784622,4283.853943116199,-0.05147403846154375,1.4414669999999976,1.9824309027777787,-0.02333574479948402,-0.037638830732587,-3.65716051496795e-05,-0.0565492771605728,0.0011544502067384471,-0.036817194307658056,-0.01780616391134847,37943.60434782613
2013,SWE,0.0,4491131.0,2866107.0,2487778.492,2.12083333333333,0.9258333,295.18530895047166,0.40224800000000005,151.11989459815558,197339.27031,25516.931727101863,0,0,0,4369019.0,4180708.0,3959681.0,2728804.0,2616193.0,2500433.0,2412372.0,2339371.0,2188006.0,1.5925,2.60583333333333,2.89333333333333,1.253333,1.65416666666667,0.504166666666667,279.8516204607575,282.2335025380711,277.5478328777821,0.37514899999999995,0.371731,0.381025,151.18577075098824,149.86824769433474,146.04743083003962,201744.35499000002,198867.85576,205685.60687999998,25452.197907316786,25800.011929043547,25306.3711282491,1.1950000333333302,0.339167,0.95166666666666,2.389166666666663,0.04504284920161848,0.04304384271343895,0.031205396664317032,-0.008439402324294609,-0.01348115739959098,0.027949523680258714,0.05109671122731848,0.005510218994316705,178266.09999999983,204080.89999999982,2311197.6296296297,2204536.1153846155,2062849.48,1464107.0740740742,1403476.6923076923,1339225.36,1273177.7306296295,1246337.3741153846,1138771.26908,-5.560484567901233,-4.722041666666669,-4.611923333333337,-4.898417308641976,-4.670567628205125,-6.053390333333333,140.14057008980862,148.0040849427808,149.0511518937915,-0.15017672148508776,-0.1595022107729756,-0.15621653920389472,31.481481481481552,31.324110671936822,28.603425559947354,121248.4928640741,122924.76262000001,134932.21428959997,5258.428765932913,5821.867510261967,5541.35577784622,-0.6620672592592578,-0.05147403846154375,1.4414669999999976,-0.03321476250405002,-0.0394433222192773,-0.038009194722463516,-0.0796960933302781,-0.031877691015561364,-0.027867486916223018,-0.029855931829226644,70274.82083333313
2014,SWE,0.0,4752333.0,3032980.0,2589790.383,1.71583333333333,0.4208333,322.95026375274375,0.449982,150.8563899868249,166031.17025,25919.684045336504,0,0,0,4491131.0,4369019.0,4180708.0,2866107.0,2728804.0,2616193.0,2487778.492,2412372.0,2339371.0,2.12083333333333,1.5925,2.60583333333333,0.9258333,1.253333,1.65416666666667,295.18530895047166,279.8516204607575,282.2335025380711,0.40224800000000005,0.37514899999999995,0.371731,151.11989459815558,151.18577075098824,149.86824769433474,197339.27031,201744.35499000002,198867.85576,25516.931727101863,25452.197907316786,25800.011929043547,1.29500003333333,1.1950000333333302,0.339167,0.95166666666666,0.02794952368025866,0.05031618247408022,0.03125823546285568,0.05479220904445097,0.002543348909229864,0.05815951483045145,0.04293725614473187,0.01405373904454487,183698.7000000001,178266.09999999983,2350766.8571428573,2311197.6296296297,2204536.1153846155,1549120.5357142857,1464107.0740740742,1403476.6923076923,1303113.5893928572,1273177.7306296295,1246337.3741153846,-4.833562500000002,-5.560484567901233,-4.722041666666669,-5.050973533333335,-4.898417308641976,-4.670567628205125,150.46923821917252,140.14057008980862,148.0040849427808,-0.11771426714633448,-0.15017672148508776,-0.1595022107729756,30.29126670431026,31.481481481481552,31.324110671936822,112513.10486749999,121248.4928640741,122924.76262000001,5135.361558363238,5258.428765932913,5821.867510261967,0.21741103333333167,-0.6620672592592578,-0.05147403846154375,-0.049077911636370944,-0.030710118672736875,-0.03654860797124103,-0.013512774801151865,-0.014672529483941954,-0.03495511557895491,-0.020164106708643603,41649.02799999979
2015,SWE,0.0,5013001.0,3239325.0,2787814.461,0.719166666666667,-0.2891667,365.3283526614748,0.437387,150.7905138339922,139239.13502000002,26798.29558983899,0,0,0,4752333.0,4491131.0,4369019.0,3032980.0,2866107.0,2728804.0,2589790.383,2487778.492,2412372.0,1.71583333333333,2.12083333333333,1.5925,0.4208333,0.9258333,1.253333,322.95026375274375,295.18530895047166,279.8516204607575,0.449982,0.40224800000000005,0.37514899999999995,150.8563899868249,151.11989459815558,151.18577075098824,166031.17025,197339.27031,201744.35499000002,25919.684045336504,25516.931727101863,25452.197907316786,1.008333366666667,1.29500003333333,1.1950000333333302,0.339167,0.05815951483045139,0.05822287862944405,0.04100521462342469,0.09405940594059406,0.015783728331524784,0.05485053341169488,0.04371729590410952,0.015148554715948457,219314.7999999997,183698.7000000001,2530907.9310344825,2350766.8571428573,2311197.6296296297,1662575.5862068965,1549120.5357142857,1464107.0740740742,1360190.5290344825,1303113.5893928572,1273177.7306296295,-5.071887931034485,-4.833562500000002,-5.560484567901233,-5.381802032183909,-5.050973533333335,-4.898417308641976,173.04559860009383,150.46923821917252,140.14057008980862,-0.06592115448611602,-0.11771426714633448,-0.15017672148508776,28.983235654899914,30.29126670431026,31.481481481481552,77325.24257068965,112513.10486749999,121248.4928640741,5361.032443550874,5135.361558363238,5258.428765932913,0.3099141011494235,0.21741103333333167,-0.6620672592592578,-0.017115137927736397,-0.021706632564775293,-0.02549632138312769,0.026237021195032365,-0.000908131151506248,-0.0328804419092456,-0.018322472270253222,45479.74230769239
2016,SWE,0.0,5298554.0,3468660.0,2997943.456,0.54,-0.655,395.44054212959685,0.42255400000000004,152.2727272727274,104813.3783,26958.728545811493,0,0,0,5013001.0,4752333.0,4491131.0,3239325.0,3032980.0,2866107.0,2787814.461,2589790.383,2487778.492,0.719166666666667,1.71583333333333,2.12083333333333,-0.2891667,0.4208333,0.9258333,365.3283526614748,322.95026375274375,295.18530895047166,0.437387,0.449982,0.40224800000000005,150.7905138339922,150.8563899868249,151.11989459815558,139239.13502000002,166031.17025,197339.27031,26798.29558983899,25919.684045336504,25516.931727101863,1.195,1.008333366666667,1.29500003333333,1.1950000333333302,0.054850533411694845,0.06803374898614564,0.07646336139784801,0.1312217194570135,0.033897463524852074,0.05696248614352961,0.04698652397413502,0.016569335371378197,268293.70000000007,219314.7999999997,2707212.3333333335,2530907.9310344825,2350766.8571428573,1813501.4,1662575.5862068965,1549120.5357142857,1512874.9227333334,1360190.5290344825,1303113.5893928572,-5.899491666666665,-5.071887931034485,-4.833562500000002,-5.912408631111112,-5.381802032183909,-5.050973533333335,209.65550088882176,173.04559860009383,150.46923821917252,-0.07631878266991216,-0.06592115448611602,-0.11771426714633448,27.9512516469039,28.983235654899914,30.29126670431026,47955.699255000014,77325.24257068965,112513.10486749999,6060.94290660166,5361.032443550874,5135.361558363238,0.012916964444446344,0.3099141011494235,0.21741103333333167,-0.019833942176570994,-0.01114725763687456,0.010841008887265538,0.06249460984265759,0.01723691890911436,-0.02843691234246131,-0.016247317605171577,79411.4074074071
2017,SWE,0.0,5641225.0,3705418.0,3242547.458,0.655,-0.695,421.6893842683238,0.40731,155.00658761528337,135121.36183,27309.236336439488,0,0,0,5298554.0,5013001.0,4752333.0,3468660.0,3239325.0,3032980.0,2997943.456,2787814.461,2589790.383,0.54,0.719166666666667,1.71583333333333,-0.655,-0.2891667,0.4208333,395.44054212959685,365.3283526614748,322.95026375274375,0.42255400000000004,0.437387,0.449982,152.2727272727274,150.7905138339922,150.8563899868249,104813.3783,139239.13502000002,166031.17025,26958.728545811493,26798.29558983899,25919.684045336504,1.35,1.195,1.008333366666667,1.29500003333333,0.0569624861435296,0.07079715681507721,0.07537409606686148,0.08242499999999994,0.005986685064901497,0.06467255028447383,0.056657511461891984,0.0016754392483016188,295222.9000000004,268293.70000000007,2905435.9032258065,2707212.3333333335,2530907.9310344825,1984336.3548387096,1813501.4,1662575.5862068965,1674201.5008709675,1512874.9227333334,1360190.5290344825,-5.888352150537633,-5.899491666666665,-5.071887931034485,-6.087519072043012,-5.912408631111112,-5.381802032183909,233.00460968311083,209.65550088882176,173.04559860009383,-0.08868988645475379,-0.07631878266991216,-0.06592115448611602,28.5318118067067,27.9512516469039,28.983235654899914,11982.984494516131,47955.699255000014,77325.24257068965,6025.861575264436,6060.94290660166,5361.032443550874,0.19916692150537796,0.012916964444446344,0.3099141011494235,-0.017060858038850546,-0.008012274553380508,0.00939037659337015,0.011614736724222113,-0.011248423514473364,-0.01778534167048155,-0.030580961397035342,125554.18571428576
