year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisjst,crisisjst_old,peg,peg_strict,peg_type,peg_base,jsttrilemmaiv,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,P_pos,P_neg,P_neutral,n_speeches,net_sentiment,P_neg_change,P_pos_change,net_sent_change,P_neg_roll3_mean,P_neg_roll3_std,net_sentiment_roll3_mean,net_sentiment_roll3_std,P_neg_slope4,net_sent_slope4,P_pos_lag1,P_pos_lag2,P_neg_lag1,P_neg_lag2,P_neutral_lag1,P_neutral_lag2,net_sentiment_lag1,net_sentiment_lag2,P_neg_change_lag1,P_neg_change_lag2,P_pos_change_lag1,P_pos_change_lag2,net_sent_change_lag1,net_sent_change_lag2,P_neg_roll3_mean_lag1,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag1,P_neg_roll3_std_lag2,P_neg_slope4_lag1,P_neg_slope4_lag2,net_sent_slope4_lag1,net_sent_slope4_lag2
2015,Portugal,PRT,182,10495.21801665405,13955.367646941673,100.13562128570018,96.6124988697473,36029261.7624,0.1551722208611335,218.72158041925496,86057.94689684898,14366945.494603999,14633322.920774,13312004.8,30155099.066,-0.02,2.42333333333333,181.93211465512917,12.4444,272.9714276084999,1.311792,8598071.534,9721973.626,184.14806650133187,40248565.838,19588294.292,23765938.208,16482627.63,46951520.0,7.7991,99.2849349975586,44.350977836201096,0.0,0.0,1.0,1.0,PEG,DEU,-0.20416667,0.18604880571365356,0.06395597755908966,0.053307197988033295,-0.00019999999494757503,,,0.030506692826747894,0.033449288457632065,0.0324590690433979,0.1429462879896164,0.03771176561713219,,,,0.02423333376646042,0.04310252144932747,0.05967337265610695,0.0800267681479454,0.026553599163889885,0.191509,0.03618,0.772311,1.0,0.155329,-0.08848900000000001,0.04378700000000002,0.132276,0.15645,0.03958478143175737,0.08773033333333334,0.13220132785389613,-0.051305399999999994,0.024826200000000014,0.147722,0.383709,0.124669,0.14389,0.727609,0.4724,0.023053,0.239818,-0.019220999999999988,-0.05690100000000001,-0.23598700000000003,0.182598,-0.216765,0.23949800000000002,0.12398266666666667,0.116686,0.0884583013873392,0.08688396624809439,0.02353050000000002,0.02391939999999999,-0.07325950000000003,0.03482250000000001
2016,Portugal,PRT,182,10462.794095382285,14282.143266913396,102.48062053690117,99.39849949684947,37387848.0836,0.15493264669564175,220.1126496707214,458517.6891102433,14604967.749103999,15033962.540898,15433304.842,33097372.898,-0.26369,3.1725,194.84929479564335,11.0662,274.0806280904409,1.315057,8867118.378,10096554.1948,190.1925813490181,38699267.942,18960986.114,23197371.256,15501896.686,46533176.0,7.1276,93.63054656982422,41.13760259435325,0.0,0.0,1.0,1.0,PEG,DEU,-0.21250001,-1.6875230357982218e-05,0.10416272282600403,-0.03536726534366608,-0.002637,,,0.07114994525909424,0.03301277384161949,0.030819935724139214,-0.0003357099194545299,0.0003189417766407132,,,,0.031717,0.0003188347036484629,0.04107026383280754,0.08750902116298676,-0.01900213211774826,0.056752,0.342995,0.600253,1.0,-0.286243,0.306815,-0.13475700000000002,-0.441572,0.10157966666666668,0.057447358601882964,0.1394,0.10925688118832605,0.05088259999999999,-0.14459070000000002,0.191509,0.147722,0.03618,0.124669,0.772311,0.727609,0.155329,0.023053,-0.08848900000000001,-0.019220999999999988,0.04378700000000002,-0.23598700000000003,0.132276,-0.216765,0.15645,0.12398266666666667,0.03958478143175737,0.0884583013873392,-0.051305399999999994,0.02353050000000002,0.024826200000000014,-0.07325950000000003
2017,Portugal,PRT,182,10436.449659348977,14819.093863819422,106.33296378032576,101.73455892084542,39283886.550400004,0.16783974622552678,223.53782962008694,508112.0604127101,16387224.661624,16783753.197856,17863948.61,35966470.8,-0.32905,3.0525,212.86057414650116,8.867,279.634888189517,1.261434,9145387.394,10104814.053199999,167.16584674393405,37654529.24,18688130.112,22993681.544,14660847.696,46894908.0,9.4988,90.12272644042969,37.89855230871926,0.0,0.0,1.0,1.0,PEG,DEU,-0.035,0.0017832271987572312,0.12355079501867294,0.122087262570858,-0.003291,,,0.09242403507232666,0.031126758083701134,0.02849329262971878,0.0013630116591230035,0.0004196435329504311,,,,0.030525000000000004,0.0004202155105303973,0.08454908430576324,0.10277340561151505,0.05939812958240509,0.198447,0.080033,0.72152,10.0,0.118413,-0.262962,0.14169500000000002,0.404656,0.16794800000000001,0.15791980539818307,-0.03595366666666667,0.22662258896529566,0.017290700000000013,-0.015549199999999992,0.056752,0.191509,0.342995,0.03618,0.600253,0.772311,-0.286243,0.155329,0.306815,-0.08848900000000001,-0.13475700000000002,0.04378700000000002,-0.441572,0.132276,0.10157966666666668,0.15645,0.057447358601882964,0.03958478143175737,0.05088259999999999,-0.051305399999999994,-0.14459070000000002,0.024826200000000014
2018,Portugal,PRT,182,10420.237698713096,15265.784553742387,109.53797144312301,104.56245067544326,41135718.7362,0.175225252807571,226.14717807448864,232055.93756801408,17681385.290195998,17871710.872075997,20327511.5224,39033544.677,-0.3220917,1.839167,234.7214633470787,6.9934,288.68427233502166,1.214814,9604511.222199999,10339518.3306,175.09344978165936,37070685.559599996,18647893.3746,23119163.2278,13951522.331799999,47113472.0,9.106299999999997,86.16610513461396,36.035238132763745,0.0,0.0,1.0,1.0,PEG,DEU,-0.00666667,-0.0006527925143018365,0.13173191249370575,0.017489273101091385,-0.003221,,,0.10270047187805176,0.029031438753008842,0.02632758393883705,-0.0009878238197416067,0.00033536256523802876,,,,0.018392,0.00033503127633593976,0.06939934194087982,0.1135280653834343,0.0071341367438435555,0.159801,0.077997,0.762202,10.0,0.081804,-0.00203600000000001,-0.038646000000000014,-0.036609,0.15306933333333334,0.16593550116335362,-0.004167,0.24498132601486183,-0.01375109999999995,0.01840809999999996,0.198447,0.056752,0.080033,0.342995,0.72152,0.600253,0.118413,-0.286243,-0.262962,0.306815,0.14169500000000002,-0.13475700000000002,0.404656,-0.441572,0.16794800000000001,0.10157966666666668,0.15791980539818307,0.057447358601882964,0.017290700000000013,0.05088259999999999,-0.015549199999999992,-0.14459070000000002
2019,Portugal,PRT,182,10422.26419379258,15671.51967650313,112.23768508791684,107.26297231019336,42978248.5572,0.18106229179554933,226.82521497378832,180737.36380269623,18504843.45314,18699159.428748,23119163.2278,41965613.9752,-0.3563333,0.7575,257.3327263188431,6.46,299.08400702714295,1.166078,10011750.3088,10801569.196,178.46003204557587,37258677.531,18607676.685399998,23823135.7226,13435541.8084,47583480.0,9.3108,85.98677462298946,34.96800146560066,0.0,0.0,1.0,1.0,PEG,DEU,-0.03083333,0.0021239686757326126,0.1267482042312622,0.05840226262807846,-0.003563,,,0.0995873212814331,0.027160877361893654,0.02470097318291664,0.0016368621727451682,0.00048631057143211365,,,,0.007574999999999999,0.00048710659029893577,0.07631845772266388,0.10865464061498642,0.02741963043808937,0.296622,0.110399,0.59298,11.0,0.186223,0.032402,0.136821,0.104419,0.16700833333333334,0.15241232383679915,-0.028675333333333327,0.22380992360557506,-0.06998240000000001,0.13807890000000003,0.159801,0.198447,0.077997,0.080033,0.762202,0.72152,0.081804,0.118413,-0.00203600000000001,-0.262962,-0.038646000000000014,0.14169500000000002,-0.036609,0.404656,0.15306933333333334,0.16794800000000001,0.16593550116335362,0.15791980539818307,-0.01375109999999995,0.017290700000000013,0.01840809999999996,-0.015549199999999992
2020,Portugal,PRT,182,10446.582134746404,14315.341283515143,103.54388633777035,100.82308659303258,40113962.2232,0.1908319932575922,226.54962578246005,-396345.7167606528,15702389.176134001,14855088.290376,27849415.7286,46879387.6988,-0.42515,0.4166667,279.0162544523322,6.79,306.53820604713184,1.3518610000000002,9372653.7892,11820218.238,163.37869774264522,39039418.7996,19054009.762,24208482.174799997,14830936.624799998,47977132.0,8.6653,81.69478957188973,34.326502438136934,0.0,0.0,1.0,1.0,PEG,DEU,-0.06833334,0.00129098875913769,0.11305293440818787,-0.001965335803106427,-0.004252000000000001,,,0.08771347999572754,0.02533945068717003,0.023296071216464043,0.0009095861460082233,0.0003810559865087271,,,,0.0041670000000000006,0.0003814025840256363,,,-0.0031086679082363844,0.261504,0.037545,0.700951,5.0,0.223959,-0.072854,-0.03511799999999998,0.03773599999999999,0.08947633333333334,0.01814813514753864,0.12881333333333334,0.052980723761886866,-0.0095062,0.0421057,0.296622,0.159801,0.110399,0.077997,0.59298,0.762202,0.186223,0.081804,0.032402,-0.00203600000000001,0.136821,-0.038646000000000014,0.104419,-0.036609,0.16700833333333334,0.15306933333333334,0.15241232383679915,0.16593550116335362,-0.06998240000000001,-0.01375109999999995,0.13807890000000003,0.01840809999999996
1997,Sweden,SWE,144,8846.0,18374.993537597693,80.4187640259191,81.93,2047270.0,0.20002989348248815,123.84716732542822,58337.062,501100.0,632800.0,74114.0,843265.338,4.110833333333333,6.617583333333333,93.67434595860992,10.3586,141.1956768269189,0.7092079726196862,648928.0,655155.875,7.877,1573988.0,1047964.0,707605.0,866383.0,2126997.0,5.4083967208862305,89.5462646484375,53.49993133544922,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.27918389439582825,0.17950569093227386,0.13842692971229553,0.023711999878287315,,,0.08355870097875595,0.09594698995351791,0.08854803442955017,0.24950028955936432,0.020999999716877937,,,,0.06617583334445953,0.026239505037665367,0.18799009919166565,0.23116454482078552,0.0810694620013237,0.163449,0.196985,0.639566,8.0,-0.033536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Sweden,SWE,144,8851.0,19136.770051265463,83.32006301580515,84.32,2152910.0,0.20869662154159146,123.64953886693019,37394.979,545000.0,675100.0,78085.0,863924.892,4.1383333333333345,4.957666666666667,104.56852791878173,8.9408,146.5207660587644,0.6830899225237467,721333.0,724674.0,8.061,1649275.0,1066838.0,754343.0,894932.0,2020575.0,5.002316951751709,95.52081298828125,57.65485382080078,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.1308850795030594,0.20320138335227966,0.21363328397274017,0.018244000151753426,,,0.11630404740571976,0.0868973359465599,0.07784378528594971,0.1054922416806221,0.024400001391768456,,,,0.049576666206121445,0.026974013075232506,0.15033403038978577,0.1620781421661377,0.11593864113092422,0.129663,0.211206,0.659132,15.0,-0.081543,0.014221000000000011,-0.03378600000000001,-0.048007,,,,,,,0.163449,,0.196985,,0.639566,,-0.033536,,,,,,,,,,,,,,,
1999,Sweden,SWE,144,8858.0,20012.530037183817,87.02559009590591,87.46,2264490.0,0.21525824312186298,124.24242424242426,50996.55,569700.0,702800.0,87325.0,1104883.101,3.1151,5.021583333333334,114.72081218274113,7.607,151.73397670002828,0.6050610000000001,810955.0,748512.0,8.525,1745614.0,1104204.0,817111.0,928503.0,2596601.0,5.371720790863037,98.11226654052734,56.57426834106445,0.0,0.0,1.0,1.0,PEG,DEU,0.0,0.6975719332695007,0.1736341416835785,-0.05522557720541954,0.03072916716337204,,,0.09708422422409058,0.07654991000890732,0.0697757825255394,0.6574277281761169,0.01590000092983246,,,,0.05021583288908005,0.026353102177381516,0.41157791018486023,0.5132181644439697,-0.01224820502102375,0.158129,0.209883,0.631988,18.0,-0.051755,-0.0013230000000000186,0.02846599999999999,0.029788000000000002,0.20409549999999999,0.01005576553525391,-0.05753950000000001,0.033946075244422586,,,0.129663,0.163449,0.211206,0.196985,0.659132,0.639566,-0.081543,-0.033536,0.014221000000000011,,-0.03378600000000001,,-0.048007,,,,,,,,,
2000,Sweden,SWE,144,8872.0,20871.246597494053,90.65664777069662,91.67,2408150.0,0.22259816763981993,125.46113306982875,63093.095,670404.0,804706.0,88918.0,1164008.174,3.95460833333333,5.342916666666667,127.52830925419758,5.4659,157.94543285942024,0.503479,848134.0,765239.0,9.535,1857178.0,1138934.0,878824.0,978354.0,2949019.0,5.158631324768066,101.28236389160156,58.31713104248047,0.0,0.0,1.0,1.0,PEG,DEU,1.2075,-0.10803400725126266,0.18194136023521423,0.1441618800163269,0.03954608365893364,,,0.11163605749607086,0.07030530273914337,0.06324489414691925,-0.12258454412221909,0.02059999853372574,,,,0.053429167717695236,0.018074756488204002,0.01969577744603157,0.00489517068490386,0.09185398370027542,0.204252,0.17811,0.617638,22.0,0.026142,-0.031772999999999996,0.046123,0.077897,0.20602466666666666,0.007856479003557095,-0.05561133333333334,0.02423471667532619,-0.005794799999999986,0.020882200000000004,0.158129,0.129663,0.209883,0.211206,0.631988,0.659132,-0.051755,-0.081543,-0.0013230000000000186,0.014221000000000011,0.02846599999999999,-0.03378600000000001,0.029788000000000002,-0.048007,0.20409549999999999,,0.01005576553525391,,,,,
2001,Sweden,SWE,144,8940.0,21096.05343224548,91.38173915304007,91.83,2503730.0,0.2267991249858711,128.52437417654812,71429.58,663542.0,811376.0,96727.0,1164591.601,3.99564166666667,5.1075,137.40726278797345,4.7303,163.08210738563716,0.5189710000000001,938025.0,773514.0,10.6675,2028192.0,1206262.0,957877.0,1070315.0,3176037.0,5.319036483764648,109.31261444091797,59.12025451660156,0.0,0.0,1.0,1.0,PEG,DEU,0.228375,-0.1484220325946808,0.14320018887519836,0.003363781375810504,0.03995641693472862,,,0.07746534049510956,0.0657348483800888,0.06100878119468689,-0.16546985507011414,0.021400000900030136,,,,0.05107500031590462,0.017858946695923805,-0.006761876400560141,-0.013623182661831379,0.021660098806023598,0.139695,0.334212,0.526093,20.0,-0.194517,0.15610200000000002,-0.06455699999999998,-0.220659,0.19973300000000002,0.018737747436658448,-0.03571866666666667,0.0556047461673312,0.033724499999999984,-0.02610249999999999,0.204252,0.158129,0.17811,0.209883,0.617638,0.631988,0.026142,-0.051755,-0.031772999999999996,-0.0013230000000000186,0.046123,0.02846599999999999,0.077897,0.029788000000000002,0.20602466666666666,0.20409549999999999,0.007856479003557095,0.01005576553525391,-0.005794799999999986,,0.020882200000000004,
2002,Sweden,SWE,144,8954.0,21585.525419413058,92.90836196189622,92.89,2598340.0,0.2205257518658095,131.29117259552044,112818.79999999999,656996.0,808294.0,95827.0,1262171.484,4.066575,5.30333333333333,146.66146036704413,4.9651,167.98955229447856,0.498057,781777.0,828019.0,8.825,2105135.0,1277542.0,1045613.0,1059522.0,3219749.0,4.8495564460754395,108.1570816040039,59.12450408935547,0.0,0.0,1.0,1.0,PEG,DEU,-0.958125,-0.35903021693229675,0.1300642341375351,0.11892542243003845,0.040665749460458755,,,0.06734737008810043,0.06271686404943466,0.05875955894589424,-0.37222471833229065,0.029600000008940697,,,,0.05303333327174187,0.018582148477435112,-0.03470521420240402,-0.06806302070617676,0.07979558408260345,0.170041,0.247419,0.58254,21.0,-0.077378,-0.08679300000000001,0.030345999999999984,0.117139,0.240735,0.08249753347221965,-0.07337666666666666,0.11190719781289019,0.026871000000000006,-0.0297528,0.139695,0.204252,0.334212,0.17811,0.526093,0.617638,-0.194517,0.026142,0.15610200000000002,-0.031772999999999996,-0.06455699999999998,0.046123,-0.220659,0.077897,0.19973300000000002,0.20602466666666666,0.018737747436658448,0.007856479003557095,0.033724499999999984,-0.005794799999999986,-0.02610249999999999,0.020882200000000004
2003,Sweden,SWE,144,8970.0,22049.978205881405,94.13492907498356,94.19,2703550.0,0.21645606093615397,133.8274044795784,164230.08479999998,680696.0,825540.0,98425.6597,1307592.692,3.03283333333333,4.63833333333333,161.1089418196017,5.5547,172.7422033731387,0.49273100000000003,818550.0,868048.0,7.1892,2172472.0,1304316.0,1149950.0,1022522.0,3208438.0,5.253012180328369,100.1846694946289,56.874267578125,0.0,0.0,1.0,1.0,PEG,DEU,-0.83999997,0.3549365699291229,0.15981411933898926,0.03935372084379196,0.030328333377838135,,,0.09851289540529251,0.061301227658987045,0.05580383166670799,0.29818814992904663,0.043713562190532684,,,,0.0463833324611187,0.05674842745065689,0.2023099958896637,0.2424900233745575,0.03484102711081505,0.165204,0.260082,0.574714,19.0,-0.094879,0.01266299999999998,-0.004837000000000008,-0.017501000000000003,0.253247,0.07821401913340088,-0.08191766666666667,0.11039952445700721,0.015912299999999976,-0.02459240000000002,0.170041,0.139695,0.247419,0.334212,0.58254,0.526093,-0.077378,-0.194517,-0.08679300000000001,0.15610200000000002,0.030345999999999984,-0.06455699999999998,0.117139,-0.220659,0.240735,0.19973300000000002,0.08249753347221965,0.018737747436658448,0.026871000000000006,0.033724499999999984,-0.0297528,-0.02610249999999999
2004,Sweden,SWE,144,8986.0,22942.61216950058,97.64868187873572,95.94,2830190.0,0.21882033528443634,134.32147562582347,168391.05345,740295.0,899396.0,98198.0,1360278.618,2.10916666666667,4.425,180.0468566966029,6.6931,179.30699940758285,0.484527,863225.0,882535.0,6.6146,2313773.0,1442715.0,1282334.0,1031439.0,3290438.0,6.544054985046387,100.96507263183594,61.5709114074707,0.0,0.0,1.0,1.0,PEG,DEU,-0.23596126,0.21351516246795654,0.17344585061073303,0.12241814285516739,0.02109166607260704,,,0.11754775047302246,0.055898092687129974,0.05001852661371231,0.17634032666683197,0.03160211443901062,,,,0.0442500002682209,0.03717484325170517,0.16970384120941162,0.1907750368118286,0.07175490260124207,0.17437,0.26786,0.557769,17.0,-0.09349,0.007778000000000007,0.009166000000000007,0.0013890000000000013,0.28057099999999996,0.046883958375973325,-0.12225799999999999,0.0631869730324218,-0.018639300000000032,0.028557999999999993,0.165204,0.170041,0.260082,0.247419,0.574714,0.58254,-0.094879,-0.077378,0.01266299999999998,-0.08679300000000001,-0.004837000000000008,0.030345999999999984,-0.017501000000000003,0.117139,0.253247,0.240735,0.07821401913340088,0.08249753347221965,0.015912299999999976,0.026871000000000006,-0.02459240000000002,-0.0297528
2005,Sweden,SWE,144,9002.0,23627.367728791112,100.0,97.81,2931090.0,0.2241156431833263,134.9472990777339,175894.796,829472.0,978714.0,100374.39838596,1533038.147,1.71666666666667,3.38333333333333,201.21046466224132,7.4857,185.32605931292775,0.486885,944601.0,930881.0,7.9584,2601957.0,1600756.0,1458547.0,1143411.0,3569499.0,5.553910255432129,105.42645263671875,62.75723648071289,0.0,0.0,1.0,1.0,PEG,DEU,0.03646125,0.3700100779533386,0.16773948073387146,0.10456304252147675,0.01716666668653488,,,0.11754152923822403,0.05019795894622803,0.044918205589056015,0.32616785168647766,0.03305932134389877,,,,0.0338333323597908,0.04384220764040947,0.23032189905643463,0.26180070638656616,0.060864854604005814,0.196367,0.312339,0.491293,19.0,-0.115972,0.04447899999999999,0.021997000000000017,-0.022482000000000002,0.25845366666666664,0.010317326317090725,-0.08858233333333333,0.009728059638660457,0.020253799999999975,-0.011439300000000003,0.17437,0.165204,0.26786,0.260082,0.557769,0.574714,-0.09349,-0.094879,0.007778000000000007,0.01266299999999998,0.009166000000000007,-0.004837000000000008,0.0013890000000000013,-0.017501000000000003,0.28057099999999996,0.253247,0.046883958375973325,0.07821401913340088,-0.018639300000000032,0.015912299999999976,0.028557999999999993,-0.02459240000000002
2006,Sweden,SWE,144,9017.0,24602.147150810728,104.07571488014023,100.0,3121670.0,0.23229376089962162,136.79183135704878,254093.65118999998,942240.0,1081898.0,100762.9784176,1762550.215,2.33166666666667,3.705,223.03787582975397,7.0658,191.874879199271,0.43595999999999996,996777.0,965070.0,6.8644,2875437.0,1760051.0,1648573.0,1226864.0,3805390.0,5.818007946014404,108.5402603149414,62.14469909667969,0.0,0.0,1.0,1.0,PEG,DEU,0.65260124,0.2579578757286072,0.15497179329395294,-0.008797730319201946,0.02331666648387909,,,0.10848367214202881,0.046488117426633835,0.041938476264476776,0.23624178767204285,0.017566220834851265,,,,0.037050001323223114,0.021716095507144928,0.17881105840206146,0.20473653078079224,0.0072594680823385715,0.152889,0.198596,0.648514,24.0,-0.045707,-0.11374299999999998,-0.04347800000000002,0.07026500000000001,0.28009366666666663,0.02819477721730275,-0.10144700000000001,0.012598176415656392,-0.013997899999999994,0.012503399999999982,0.196367,0.17437,0.312339,0.26786,0.491293,0.557769,-0.115972,-0.09349,0.04447899999999999,0.007778000000000007,0.021997000000000017,0.009166000000000007,-0.022482000000000002,0.0013890000000000013,0.25845366666666664,0.28057099999999996,0.010317326317090725,0.046883958375973325,0.020253799999999975,-0.018639300000000032,-0.011439300000000003,0.028557999999999993
2007,Sweden,SWE,144,9031.0,25376.74189937206,106.859743035277,101.52,3320280.0,0.24166470397960652,139.7891963109355,269600.02381,1039106.0,1144032.0,100459.0,2089485.0,3.5525,4.1675,244.27957828973058,6.1609,201.22352862498823,0.38896700000000006,1067443.0,994467.0,6.4136,3316756.0,1919099.0,1837315.0,1479441.0,4528937.0,5.322679584829939,132.1282196044922,64.78170521516974,0.0,0.0,1.0,1.0,PEG,DEU,0.89542246,-0.02822384424507618,0.1388603001832962,-0.010816063731908798,0.03552500158548355,,,0.09523937851190567,0.04362092167139053,0.039827752858400345,-0.0604320764541626,0.03427983447909355,,,,0.04167500138282776,0.03220823407173157,0.05911300331354141,0.06563308835029602,0.012354468926787376,0.116647,0.17067,0.712683,12.0,-0.054024,-0.027926000000000006,-0.036241999999999996,-0.008317000000000005,0.2595983333333333,0.05731979469898102,-0.08505633333333334,0.03588366768229433,-0.04053129999999997,0.018866299999999992,0.152889,0.196367,0.198596,0.312339,0.648514,0.491293,-0.045707,-0.115972,-0.11374299999999998,0.04447899999999999,-0.04347800000000002,0.021997000000000017,0.07026500000000001,-0.022482000000000002,0.28009366666666663,0.25845366666666664,0.02819477721730275,0.010317326317090725,-0.013997899999999994,0.020253799999999975,0.012503399999999982,-0.011439300000000003
2008,Sweden,SWE,144,9045.0,25181.203906078124,105.55277402544247,99.7,3412250.0,0.24546362769700839,144.59815546772074,261498.60510000002,1092659.0,1193144.0,99409.0,2164492.461,3.905,3.88833333333333,252.2061694650527,6.2348,211.17233456726248,0.374978,1066215.0,1028782.0,7.8106,3679231.0,2100849.0,2044693.0,1634538.0,5366457.0,4.608006652298373,135.64776611328125,68.91967782729834,1.0,1.0,1.0,1.0,PEG,DEU,-0.035735,-0.3926890194416046,0.07499712705612183,0.2494593858718872,0.03905000165104866,,,0.032446373254060745,0.04255075752735138,0.04121352732181549,-0.41956570744514465,0.046304427087306976,,,,0.038883332163095474,0.026876676827669144,-0.03497309610247612,-0.06475383043289185,0.14425469934940338,0.106978,0.256063,0.636958,19.0,-0.149085,0.085393,-0.009668999999999997,-0.09506099999999999,0.22720166666666666,0.07504158523334466,-0.071901,0.0383924849807876,-0.01967540000000001,-0.010765599999999988,0.116647,0.152889,0.17067,0.198596,0.712683,0.648514,-0.054024,-0.045707,-0.027926000000000006,-0.11374299999999998,-0.036241999999999996,-0.04347800000000002,-0.008317000000000005,0.07026500000000001,0.2595983333333333,0.28009366666666663,0.05731979469898102,0.02819477721730275,-0.04053129999999997,-0.013997899999999994,0.018866299999999992,0.012503399999999982
2009,Sweden,SWE,144,9128.062337942954,23877.51513579443,100.11547331539192,98.49,3341170.0,0.22493787350347946,144.2028985507247,194195.61091000002,908364.0,990546.0,100072.0,2135789.558,0.399166666666667,3.25,256.2280359234674,8.3509,216.39714021750265,0.407324,1037792.0,1063036.0,7.1165,3762425.0,2328667.0,2237113.0,1525311.0,5288998.0,6.095112465607982,123.31101989746094,64.97537064617852,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.5224274396896362,0.05494926869869232,-0.051068175584077835,0.003991666715592146,,,0.015947280451655388,0.039001986384391785,0.038389772176742554,0.4665556848049164,0.03809726983308792,,,,0.032499998807907104,0.055871766060590744,0.1976020187139511,0.22971723973751068,-0.0235382542014122,0.105263,0.311926,0.582811,13.0,-0.206662,0.055862999999999996,-0.0017150000000000082,-0.05757700000000002,0.20844300000000002,0.04353979408541108,-0.08293866666666666,0.057435147621759754,0.04253829999999997,-0.0577926,0.106978,0.116647,0.256063,0.17067,0.636958,0.712683,-0.149085,-0.054024,0.085393,-0.027926000000000006,-0.009668999999999997,-0.036241999999999996,-0.09506099999999999,-0.008317000000000005,0.22720166666666666,0.2595983333333333,0.07504158523334466,0.05731979469898102,-0.01967540000000001,-0.04053129999999997,-0.010765599999999988,0.018866299999999992
2010,Sweden,SWE,144,9201.352636127916,25306.3711282491,105.17398639316535,101.45300556472486,3573580.0,0.22490409480014584,146.04743083003962,205685.60687999998,1074618.0,1131076.0,96394.0,2188006.0,0.504166666666667,2.89333333333333,277.5478328777821,8.6097,221.7754972591632,0.381025,1109500.0,1124587.0,6.7097,3959681.0,2500433.0,2413783.0,1545898.0,5225584.0,6.204500507298352,117.42555236816406,63.39340329377949,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.26483967900276184,0.12153872847557068,0.03128338232636452,0.0050416667945683,,,0.0832071453332901,0.03833157941699028,0.03538711741566658,0.23051753640174866,0.02789245918393135,,,,0.028933333232998848,0.034322161227464676,0.1619352400302887,0.17988289892673492,0.018162524327635765,0.10715,0.294184,0.598665,17.0,-0.187034,-0.01774199999999998,0.0018869999999999998,0.019628000000000007,0.24621966666666664,0.07114058470615302,-0.13659033333333334,0.07708227605833481,0.04264050000000001,-0.04566070000000001,0.105263,0.106978,0.311926,0.256063,0.582811,0.636958,-0.206662,-0.149085,0.055862999999999996,0.085393,-0.0017150000000000082,-0.009668999999999997,-0.05757700000000002,-0.09506099999999999,0.20844300000000002,0.22720166666666666,0.04353979408541108,0.07504158523334466,0.04253829999999997,-0.01967540000000001,-0.0577926,-0.010765599999999988
2011,Sweden,SWE,144,9266.82530250648,25800.011929043547,107.71813304786382,102.69389788273095,3727910.0,0.22893984691133493,149.86824769433474,198867.85576,1146128.0,1221654.0,92246.0,2339371.0,1.65416666666667,2.60583333333333,282.2335025380711,7.8041,228.2407979603754,0.371731,1127172.0,1145633.0,6.8877,4180708.0,2616193.0,2538907.0,1641801.0,5365574.0,6.079333037355456,106.71373748779297,60.719111533321836,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.13710713386535645,0.053527407348155975,0.2058551162481308,0.01654166728258133,,,0.016879962757229805,0.03664744272828102,0.03603910282254219,-0.1668746918439865,0.035729993134737015,,,,0.02605833299458027,0.029767561703920364,-0.00016359184519387782,-0.015403618104755878,0.11119839549064636,0.136221,0.259679,0.6041,15.0,-0.123459,-0.03450500000000001,0.029071000000000013,0.063575,0.287391,0.028544304668357237,-0.18092699999999998,0.029270280473545195,-0.0006893999999999823,0.009650600000000018,0.10715,0.105263,0.294184,0.311926,0.598665,0.582811,-0.187034,-0.206662,-0.01774199999999998,0.055862999999999996,0.0018869999999999998,-0.0017150000000000082,0.019628000000000007,-0.05757700000000002,0.24621966666666664,0.20844300000000002,0.07114058470615302,0.04353979408541108,0.04264050000000001,0.04253829999999997,-0.04566070000000001,-0.0577926
