tloans_gr,tmort_gr,money_gr,ca_gr,tloans_rgdp_gr,cpi,rgdpmad,net_sentiment_dm,P_pos_dm,P_neg_dm,net_sentiment_lag1_dm,P_pos_lag1_dm,P_neg_lag1_dm,crisisjst,year,iso
0.06363629281264371,0.2297966509602496,0.038202123842142166,1.3378031730452822,0.043314818101652275,124.14945354264016,18380.04362314571,-0.02577047826086956,-0.0412516086956522,-0.015481130434782608,-0.00394404347826087,-0.028407521739130442,-0.024462478260869572,0.0,1999,DEU
0.04445730301964934,0.06217693496751653,-0.011144512061001532,0.15968657265919872,0.013390038660443304,125.8908948177662,18943.516375383148,0.054057521739130435,0.016686391304347792,-0.0373711304347826,-0.02326104347826087,-0.03829852173913045,-0.015037478260869569,0.0,2000,DEU
0.02242205926698193,0.027385741707586675,0.06294950693260182,-0.7799794316906673,0.011044659968282078,128.2829844814009,19156.68989625507,0.03945552173913043,0.023304391304347805,-0.0161511304347826,0.056566956521739126,0.019639478260869536,-0.03692747826086956,0.0,2001,DEU
0.0021834310733104267,0.02808340321704006,0.013811383928571397,-5.760049477198549,0.0030374980591632017,129.95744724594516,19140.37834615822,-0.10116847826086957,-0.017206608695652187,0.08396086956521741,0.04196495652173912,0.02625747826086955,-0.01570747826086956,0.0,2002,DEU
0.00017794406168736288,0.11454587405884586,0.03330122471446284,-0.25080381051812317,0.002944954018981205,131.37834850614416,19087.572240241872,0.04056652173913043,0.06921139130434781,0.028644869565217404,-0.09865904347826088,-0.014253521739130443,0.08440452173913045,0.0,2003,DEU
-0.00777568439252041,0.0028768981152844653,0.00898921294446664,2.2921803110544055,-0.01786574733467461,133.6779440361183,19283.670487293424,-0.01456747826086957,0.02625039130434781,0.04081786956521739,0.04307595652173912,0.07216447826086955,0.029088521739130443,0.0,2004,DEU
0.001108023052396545,0.023737051606417703,0.05015508480168962,0.20514375192124112,-0.005769143220327511,136.2566166935165,19417.057021603057,-0.001886478260869559,-0.04032060869565221,-0.03843413043478261,-0.01205804347826088,0.029203478260869553,0.04126152173913043,0.0,2005,DEU
0.007008181569768457,0.019962924643172508,0.04951926098158732,0.1676480205028632,-0.024324847612246736,138.68857451821177,20040.620318052523,0.03045952173913044,-0.010968608695652193,-0.041428130434782606,0.000622956521739132,-0.037367521739130466,-0.03799047826086957,0.0,2006,DEU
0.02083718130263179,-0.009187771810868273,0.1072989641338844,0.21587896057911982,-0.004318198583084243,141.8636748650762,20546.93610742278,0.07230552173913045,0.05070339130434781,-0.02160213043478261,0.03296895652173913,-0.008015521739130449,-0.04098447826086957,0.0,2007,DEU
0.029956598560135328,-0.007979624454388379,0.09419780457470406,-0.04329728480708317,0.01735529004476577,145.75799683747348,20801.43744384757,-0.05661247826086956,-0.017427608695652186,0.0391858695652174,0.07481495652173914,0.053656478260869556,-0.02115847826086957,1.0,2008,DEU
2.819393960429295e-05,-0.0020295064312984,-0.017593278972078186,-0.08882199627061793,0.05114635606162077,146.1168102870187,19789.8454371839,0.010678521739130434,-0.018619608695652184,-0.029298130434782604,-0.05410304347826087,-0.014474521739130441,0.03962952173913044,0.0,2009,DEU
-0.0019887010550742046,-0.0011315966220133422,-5.030434126462868e-05,0.051499938162144376,-0.04408965906249862,147.7514048905024,20661.4454356808,0.047996521739130424,0.04129639130434781,-0.006700130434782611,0.013187956521739125,-0.01566652173913044,-0.028854478260869565,0.0,2010,DEU
0.026679748276791315,0.011752884100857397,0.05911057450447732,0.22117474521988445,-0.010264409512152572,151.4192757080756,21432.681417956832,0.023917521739130435,0.026291391304347794,0.0023738695652174013,0.050505956521739115,0.04424947826086956,-0.006256478260869572,0.0,2011,DEU
0.008374364530589151,0.0027738922991309423,0.07139125065311358,0.06342341317386202,0.005975955075468997,154.6757071035036,21483.78039850607,-0.028581478260869563,-0.016670608695652206,0.011910869565217391,0.026426956521739126,0.02924447826086954,0.002817521739130441,0.0,2012,DEU
-0.03361513514375791,0.007662903027487511,0.02606845185316553,-0.06672797288838284,-0.03514692429378108,157.14753308925944,21517.887790133365,-0.024147478260869562,-0.02112260869565219,0.003025869565217401,-0.02607204347826087,-0.013717521739130462,0.01235452173913043,0.0,2013,DEU
0.013066039569745946,0.03913202542751271,0.04873833390943649,0.289949959714044,-0.004760614182157674,158.35633573261617,21903.314593546904,0.00520752173913043,0.014814391304347807,0.00960686956521739,-0.02163804347826087,-0.018169521739130445,0.0034695217391304406,0.0,2014,DEU
0.023143369859548235,0.022536840713986095,0.0925346077785103,0.15503726700049159,0.016909551896651775,159.43277608125177,22037.585410165317,-0.012219478260869568,2.639130434781145e-05,0.012245869565217393,0.007716956521739121,0.01776747826086955,0.01005052173913043,0.0,2015,DEU
0.029509808523407344,0.00513522247178444,0.056716192774719065,0.05593888491952792,0.015212214939455126,160.03079849716042,22347.948539301786,-0.051090478260869564,-0.016198608695652206,0.034890869565217406,-0.009710043478260877,0.002979478260869556,0.012689521739130433,0.0,2016,DEU
0.03906165721080512,0.03537155653424007,0.04332310327599731,-0.14055977528899777,0.015732599319463914,162.76894379880093,22861.229874936176,-0.036771478260869565,-0.031103608695652207,0.005667869565217393,-0.04858104347826087,-0.013245521739130461,0.035334521739130445,0.0,2017,DEU
0.04479940902605173,0.059716322931840704,0.04535504172937488,0.1351298766605653,0.03667826641304073,165.91852852258663,23040.320451191405,-0.0004444782608695602,-0.004451608695652198,-0.00400713043478261,-0.034262043478260874,-0.028150521739130463,0.006111521739130432,0.0,2018,DEU
0.05053627919887971,0.09398504400269725,0.04600484261501214,-0.0560378794678319,0.04196396027970839,168.16390335351838,23229.87496788937,-0.030636478260869564,-0.04842860869565219,-0.017793130434782603,0.002064956521739131,-0.001498521739130454,-0.003563478260869571,0.0,2019,DEU
0.04474308383176062,0.05934687879647593,0.0817692692692693,-0.14939335227199357,0.0955610034669776,168.78903611894825,22152.35037955646,0.06570552173913043,0.04654639130434779,-0.01915913043478261,-0.028127043478260873,-0.04547552173913044,-0.017349478260869564,0.0,2020,DEU
0.06660473510988418,0.0875931305535882,0.07016479294484923,0.6790705199654596,0.06637145272238998,130.22657020039688,23079.65495889984,-0.026703944444444454,-0.04702222222222224,-0.020318333333333355,-0.07623194444444445,-0.11146122222222224,-0.035230333333333363,0.0,2003,DNK
0.09099324630338379,0.06830197859228027,0.12776656559689092,0.14193354713855832,0.07030727001947645,131.37953275664495,23525.718634718723,-0.04968294444444445,-0.08229222222222224,-0.03260833333333338,-0.026703944444444454,-0.04702222222222224,-0.020318333333333355,0.0,2004,DNK
0.15040828429359987,0.11488276416963328,0.14791844937166765,0.28995411691576467,0.1268813831092903,133.5816440509796,24016.885909203032,0.18970305555555556,0.07240577777777779,-0.11729633333333336,-0.04968294444444445,-0.08229222222222224,-0.03260833333333338,0.0,2005,DNK
0.13505775613547422,0.10072304906112572,0.1105585437645753,-0.21479519427797056,0.10149317597538099,136.09834267307636,24748.725842375054,-0.07287294444444445,-0.005402222222222225,0.06747066666666662,0.18970305555555556,0.07240577777777779,-0.11729633333333336,0.0,2006,DNK
0.12801844605925106,0.09834282880264866,0.1365872331707143,-0.5462883596434084,0.11399436741884483,138.35236087649176,25060.28763084936,-0.18527094444444445,-0.02008722222222223,0.16518366666666662,-0.07287294444444445,-0.005402222222222225,0.06747066666666662,0.0,2007,DNK
0.07565255633602153,0.07321305692295343,0.0794754431166178,0.992998105011351,0.08744190840573762,143.38575812068527,24788.599964993653,-0.11803694444444443,-0.04734222222222223,0.07069366666666665,-0.18527094444444445,-0.02008722222222223,0.16518366666666662,1.0,2008,DNK
0.009415192723524424,0.05578855978896047,-0.03680187598991391,0.18626605058543166,0.0750360351566064,144.8800479275552,23275.489000110894,0.11684105555555555,0.16797877777777775,0.05113866666666661,-0.11803694444444443,-0.04734222222222223,0.07069366666666665,0.0,2009,DNK
0.010302897190663574,0.03069749810119915,-0.04666459559255132,1.0883511887943795,0.00011323612096258984,148.06524462114643,23512.631491157776,-0.11004194444444443,-0.04135822222222224,0.06868366666666664,0.11684105555555555,0.16797877777777775,0.05113866666666661,0.0,2010,DNK
-0.004127693093878171,0.022979423937586008,-0.030907508527431404,0.02341359636780771,-0.012663556333506909,151.99758621817264,23715.906279706047,0.02802305555555555,0.09072477777777777,0.06270166666666666,-0.11004194444444443,-0.04135822222222224,0.06868366666666664,0.0,2011,DNK
-0.0023303877459026623,0.024112443258808458,0.07537070722902173,-0.021291604023431665,-0.0010484907727248416,155.57601707146648,23685.473022240287,-0.07850994444444445,-0.004603222222222231,0.07390666666666662,0.02802305555555555,0.09072477777777777,0.06270166666666666,0.0,2012,DNK
0.0087096214526865,-0.0014604566191686041,0.004791382636643249,0.25771652651245125,0.003324108060752895,156.3892253137315,23812.608841195244,0.013059055555555553,0.06704277777777778,0.05398266666666662,-0.07850994444444445,-0.004603222222222231,0.07390666666666662,0.0,2013,DNK
0.005080628233333551,0.009793208099528217,0.0621833772623166,0.18083668319788093,-0.006558558508907408,156.93975313731517,24091.598009098896,0.026016055555555553,0.00424077777777776,-0.02177533333333337,0.013059055555555553,0.06704277777777778,0.05398266666666662,0.0,2014,DNK
