year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,credit_sent_neg,credit_sent_pos,credit_n_speeches,monetary_policy_sent_neg,monetary_policy_sent_pos,monetary_policy_n_speeches,corporate_sent_neg,corporate_sent_pos,corporate_n_speeches,credit_sent_neg_lag1,credit_sent_neg_lag2,credit_sent_neg_lag3,monetary_policy_sent_neg_lag1,monetary_policy_sent_neg_lag2,monetary_policy_sent_neg_lag3,corporate_sent_neg_lag1,corporate_sent_neg_lag2,corporate_sent_neg_lag3
2003,NLD,0.0,1454671.125,846856.5625,997176.57129,4.1225,2.333467,334.943,0.499782,141.06598303986522,54994.04776395738,22267.40797664349,0,0,0,1349728.25,1256220.5,1169235.625,777613.5625,727610.1875,650489.3125,912254.40273,863063.18811,778030.8340500001,4.88917,4.9575,5.40417,3.318592,4.261783,4.391767,323.38,303.723,273.274,0.487843,0.494398,0.520653,137.9923248634356,132.87465007409344,126.41182576272664,25581.73688580132,24156.21456450315,17764.18572068985,22290.725277232385,22410.665063147902,22148.200835821048,1.7890329999999994,1.5705779999999998,0.6957169999999993,1.012403,0.074435777795379,0.0687227527308363,0.0569960754875,0.0647201561949538,-0.0053519065845462,0.0777511139742388,0.0982469438633061,0.0412777723212456,94981.42499999992,107510.40624999996,746614.0422705882,693925.4355375,647403.2645733333,506398.7168941177,484920.0507625,434985.78748,428050.3484858824,402537.8297325,338672.50738400006,-1.6356341176470588,-1.6652606250000002,-1.29983,-2.2504502744558823,-1.3889629791093745,-1.3429109110499995,176.17845294117646,166.30404375,144.91204666666667,-0.1927260588235294,-0.19780675,-0.1829885333333333,28.120589755722364,24.44059715177896,19.17629102977297,2585.5852605045548,1232.5668729067838,-5503.426102300284,3907.4375643833264,4279.088434692527,4284.39915452338,0.6148161568088233,-0.2762976458906258,0.04308091105,-0.0286631466127677,-0.061292464550158,-0.0205013143068121,-0.0230666431926467,-0.029627570210724,-0.0048710647560269,0.0037971994971851,45499.045759999965,,,,,,,,,,0.020265,,,0.022264,,,0.033495,0.050988,
2004,NLD,0.0,1596017.125,931242.0,1056877.2789,4.09417,2.106333,349.205,0.5028320000000001,143.01670428870295,78467.26934637241,22695.82597212556,0,0,0,1454671.125,1349728.25,1256220.5,846856.5625,777613.5625,727610.1875,997176.57129,912254.40273,863063.18811,4.1225,4.88917,4.9575,2.333467,3.318592,4.261783,334.943,323.38,303.723,0.499782,0.487843,0.494398,141.06598303986522,137.9923248634356,132.87465007409344,54994.04776395738,25581.73688580132,24156.21456450315,22267.40797664349,22290.725277232385,22410.665063147902,1.9878370000000003,1.7890329999999994,1.5705779999999998,0.6957169999999993,0.0777511139742389,0.0890455148150788,0.0930904452813416,0.0357566949100129,-0.0010460539214804,0.0971669799247578,0.075527180564384,0.0019260926078628,112433.27500000008,94981.42499999992,810078.3593666666,746614.0422705882,693925.4355375,547508.4548444445,506398.7168941177,484920.0507625,489191.94213,428050.3484858824,402537.8297325,-2.311435555555556,-1.6356341176470588,-1.6652606250000002,-3.1105502592083334,-2.2504502744558823,-1.3889629791093745,177.95376111111108,176.17845294117646,166.30404375,-0.1700800555555555,-0.1927260588235294,-0.19780675,29.631992945722946,28.120589755722364,24.44059715177896,31854.25251307703,2585.5852605045548,1232.5668729067838,3667.0403991064704,3907.4375643833264,4279.088434692527,0.7991147036527773,0.6148161568088233,-0.2762976458906258,-0.023661742986098,-0.0373642633747297,0.016799015152136,-0.0506732431133143,-0.0235789192999686,-0.0272863865076973,-0.0357918051847717,29936.794792666587,,,,,,,,,,,0.020265,,,0.022264,,,0.033495,0.050988
2005,NLD,0.0,1744842.5,1032304.625,1171943.99655,3.37417,2.184683,363.08,0.497986,145.14892742764997,73584.67737466801,23113.73626980998,0,0,1,1596017.125,1454671.125,1349728.25,931242.0,846856.5625,777613.5625,1056877.2789,997176.57129,912254.40273,4.09417,4.1225,4.88917,2.106333,2.333467,3.318592,349.205,334.943,323.38,0.5028320000000001,0.499782,0.487843,143.01670428870295,141.06598303986522,137.9923248634356,78467.26934637241,54994.04776395738,25581.73688580132,22695.82597212556,22267.40797664349,22290.725277232385,1.1894869999999995,1.9878370000000003,1.7890329999999994,1.5705779999999998,0.0971669799247579,0.0996454904368766,0.0598697455684985,0.0425803793481278,0.0192396886036956,0.0932479812834088,0.0831179572314585,0.0122792158736763,132668.87500000003,112433.27500000008,908788.6562421052,810078.3593666666,746614.0422705882,603077.6578789474,547508.4548444445,506398.7168941177,523145.7054173685,489191.94213,428050.3484858824,-2.2181110526315786,-2.311435555555556,-1.6356341176470588,-3.173971087671053,-3.1105502592083334,-2.2504502744558823,182.8497736842105,177.95376111111108,176.17845294117646,-0.1580784736842104,-0.1700800555555555,-0.1927260588235294,30.02313561847002,29.631992945722946,28.120589755722364,53650.93448954064,31854.25251307703,2585.5852605045548,3902.456268319776,3667.0403991064704,3907.4375643833264,0.955860035039474,0.7991147036527773,0.6148161568088233,-0.0029313357585735,-0.0246884953432247,-0.0173549631802701,-0.0410343785022374,-0.0019832368136832,-0.0180905282813465,-0.0233332816139717,45517.59511812506,,,,,,,,,,,,0.020265,,,0.022264,,,0.033495
2006,NLD,0.0,1821474.25,1043741.9375,1341506.25879,3.78083,3.079225,379.654,0.45194,147.547466424047,100326.240734472,23867.010778434294,0,1,1,1744842.5,1596017.125,1454671.125,1032304.625,931242.0,846856.5625,1171943.99655,1056877.2789,997176.57129,3.37417,4.09417,4.1225,2.184683,2.106333,2.333467,363.08,349.205,334.943,0.497986,0.5028320000000001,0.499782,145.14892742764997,143.01670428870295,141.06598303986522,73584.67737466801,78467.26934637241,54994.04776395738,23113.73626980998,22695.82597212556,22267.40797664349,0.7016049999999998,1.1894869999999995,1.9878370000000003,1.7890329999999994,0.0932479812834088,0.1085245564525655,0.1088742467524343,0.0397331080597356,0.0184135311135045,0.0439190070163926,0.0893886917274685,0.0102671587871024,124923.47500000002,132668.87500000003,1012174.59843,908788.6562421052,810078.3593666666,673986.399985,603077.6578789474,547508.4548444445,612055.1377965,523145.7054173685,489191.94213,-2.8272055,-2.2181110526315786,-2.311435555555556,-2.9369225332875,-3.173971087671053,-3.1105502592083334,187.582285,182.8497736842105,177.95376111111108,-0.1550205499999999,-0.1580784736842104,-0.1700800555555555,30.65420197649351,30.02313561847002,29.631992945722946,46085.79579335921,53650.93448954064,31854.25251307703,4125.243752588209,3902.456268319776,3667.0403991064704,0.1097170332874999,0.955860035039474,0.7991147036527773,-0.006696053570524,-0.0145100348357872,0.0325629571184168,-0.0417219456589329,-0.0027050134189435,-0.0108147644363729,-0.0240490452775471,63075.6895229412,,,,,,,,,,,,,,,,,,
2007,NLD,0.0,1908512.0,1054944.0,1408554.13554,4.28667,4.277608,395.457,0.429812,149.88833192265227,80481.30505704,24756.362436510317,1,1,1,1821474.25,1744842.5,1596017.125,1043741.9375,1032304.625,931242.0,1341506.25879,1171943.99655,1056877.2789,3.78083,3.37417,4.09417,3.079225,2.184683,2.106333,379.654,363.08,349.205,0.45194,0.497986,0.5028320000000001,147.547466424047,145.14892742764997,143.01670428870295,100326.240734472,73584.67737466801,78467.26934637241,23867.010778434294,23113.73626980998,22695.82597212556,0.0090620000000001,0.7016049999999998,1.1894869999999995,1.9878370000000003,0.0439190070163926,0.0110793967429914,0.1446846118408063,0.0456483419632037,0.0325899067044478,0.0477842330189406,0.0781113227415197,0.0296761769534555,101411.6375000001,124923.47500000002,1040607.5580285714,1012174.59843,908788.6562421052,653329.1220095239,673986.399985,603077.6578789474,752471.9172842858,612055.1377965,523145.7054173685,-2.285916666666667,-2.8272055,-2.2181110526315786,-1.9025270793214288,-2.9369225332875,-3.173971087671053,195.22379523809525,187.582285,182.8497736842105,-0.1936846190476191,-0.1550205499999999,-0.1580784736842104,31.59301706924802,30.65420197649351,30.02313561847002,70632.79744871752,46085.79579335921,53650.93448954064,4682.078082517852,4125.243752588209,3902.456268319776,-0.3833895873452382,0.1097170332874999,0.955860035039474,-0.055690225159014,-0.1112296928035719,0.0667451743508679,-0.0337206144725182,0.0116066128429469,-0.0215229352940915,-0.0033742878860599,51826.08454944445,,,,,,,,,,,,,,,,,,
2008,NLD,1.0,1961015.375,1052034.25,1469259.73491,4.2275,4.634233,407.02,0.546867,153.20625432502325,70826.9147494428,25112.311527597078,0,0,0,1908512.0,1821474.25,1744842.5,1054944.0,1043741.9375,1032304.625,1408554.13554,1341506.25879,1171943.99655,4.28667,3.78083,3.37417,4.277608,3.079225,2.184683,395.457,379.654,363.08,0.429812,0.45194,0.497986,149.88833192265227,147.547466424047,145.14892742764997,80481.30505704,100326.240734472,73584.67737466801,24756.362436510317,23867.010778434294,23113.73626980998,-0.406733,0.0090620000000001,0.7016049999999998,1.1894869999999995,0.0477842330189405,0.0107325978745584,0.0499795482210236,0.0416247425287235,0.0372628003704432,0.0275101099704901,0.0616504071062473,0.0274324627662849,73555.63749999997,101411.6375000001,1080344.9644818185,1040607.5580285714,1012174.59843,634834.4062363636,653329.1220095239,673986.399985,785316.5250668181,752471.9172842858,612055.1377965,-1.6761713636363638,-2.285916666666667,-2.8272055,-0.6176655757159093,-1.9025270793214288,-2.9369225332875,202.1529863636364,195.22379523809525,187.582285,-0.2070087727272726,-0.1936846190476191,-0.1550205499999999,32.4978363374329,31.59301706924802,30.65420197649351,47577.28006907108,70632.79744871752,46085.79579335921,5358.608009570329,4682.078082517852,4125.243752588209,-1.0585057879204542,-0.3833895873452382,0.1097170332874999,-0.0491730836727035,-0.1062798396337396,-0.0311382309046704,-0.036138470360688,0.0157268106592782,-0.0369077041646593,-0.0054492876789275,25586.558388947466,,,,,,,,,,,,,,,,,,
2009,NLD,0.0,2071416.875,1059769.375,1494794.12268,3.68667,1.228358,393.144,0.56767,154.6955875915272,74562.95603085302,24073.41548408792,0,0,0,1961015.375,1908512.0,1821474.25,1052034.25,1054944.0,1043741.9375,1469259.73491,1408554.13554,1341506.25879,4.2275,4.28667,3.78083,4.634233,4.277608,3.079225,407.02,395.457,379.654,0.546867,0.429812,0.45194,153.20625432502325,149.88833192265227,147.547466424047,70826.9147494428,80481.30505704,100326.240734472,25112.311527597078,24756.362436510317,23867.010778434294,2.458312,-0.406733,0.0090620000000001,0.7016049999999998,0.0275101099704901,-0.0027582032790366,0.043097810611821,0.0292395886278406,0.0143780853103771,0.0562981307578989,0.0397377833352744,0.0107643852564643,80233.12499999993,73555.63749999997,1085876.8192869565,1080344.9644818185,1040607.5580285714,604323.1603130435,634834.4062363636,653329.1220095239,811877.9276947827,785316.5250668181,752471.9172842858,-1.662464347826087,-1.6761713636363638,-2.285916666666667,-0.2341855506847823,-0.6176655757159093,-1.9025270793214288,204.9267260869565,202.1529863636364,195.22379523809525,-0.0809533913043478,-0.2070087727272726,-0.1936846190476191,34.40280933382856,32.4978363374329,31.59301706924802,35854.31236716645,47577.28006907108,70632.79744871752,5481.574143719248,5358.608009570329,4682.078082517852,-1.4282787971413042,-1.0585057879204542,-0.3833895873452382,-0.0672120665542129,-0.114939738985801,-0.0366045943818425,-0.0468809665179032,-0.0078727594307551,-0.0570628182135055,-0.0218578752992754,-3548.7695305000525,,,,,,,,,,,,,,,,,,
2010,NLD,0.0,2015938.5,1012177.25,1546382.97378,2.99167,0.8109583,385.435,0.592468,156.1340324776267,97671.1302266118,24302.61795851416,0,0,0,2071416.875,1961015.375,1908512.0,1059769.375,1052034.25,1054944.0,1494794.12268,1469259.73491,1408554.13554,3.68667,4.2275,4.28667,1.228358,4.634233,4.277608,393.144,407.02,395.457,0.56767,0.546867,0.429812,154.6955875915272,153.20625432502325,149.88833192265227,74562.95603085302,70826.9147494428,80481.30505704,24073.41548408792,25112.311527597078,24756.362436510317,2.1807117,2.458312,-0.406733,0.0090620000000001,0.0562981307578988,0.0073525410413206,0.0173790836046861,-0.0340916908260035,-0.0413699886753739,-0.0267828150236537,0.0438641579157765,0.0147889410312201,43268.10000000044,80233.12499999993,1151033.4518166669,1085876.8192869565,1080344.9644818185,586878.1536333333,604323.1603130435,634834.4062363636,803584.0684775,811877.9276947827,785316.5250668181,-2.134025,-1.662464347826087,-1.6761713636363638,-3.63030281940625,-0.2341855506847823,-0.6176655757159093,182.51211250000003,204.9267260869565,202.1529863636364,-0.0567773333333333,-0.0809533913043478,-0.2070087727272726,34.458692211422985,34.40280933382856,32.4978363374329,38096.42396661139,35854.31236716645,47577.28006907108,4214.279177555127,5481.574143719248,5358.608009570329,1.49627781940625,-1.4282787971413042,-1.0585057879204542,-0.0355017820035775,-0.0998316147095393,-0.060731817285419,-0.1081739430796648,-0.0632785395282125,-0.0503426791687532,-0.0168397797381889,3297.7069947618147,,,,,,,,,,,,,,,,,,
2011,NLD,0.0,2088733.625,1043289.1875,1602681.15315,2.98917,1.3906,376.185,0.616956,159.98967543293818,122323.84463181152,24563.92656391644,0,0,0,2015938.5,2071416.875,1961015.375,1012177.25,1059769.375,1052034.25,1546382.97378,1494794.12268,1469259.73491,2.99167,3.68667,4.2275,0.8109583,1.228358,4.634233,385.435,393.144,407.02,0.592468,0.56767,0.546867,156.1340324776267,154.6955875915272,153.20625432502325,97671.1302266118,74562.95603085302,70826.9147494428,24302.61795851416,24073.41548408792,25112.311527597078,1.59857,2.1807117,2.458312,-0.406733,-0.0267828150236537,-0.0449080017999199,0.0345123454242026,-0.0196085912540951,0.0095209786321238,0.0361097945200212,0.0190084752349117,0.042187903869145,32767.63750000001,43268.10000000044,1049513.738744,1151033.4518166669,1085876.8192869565,515810.902488,586878.1536333333,604323.1603130435,823029.5568384001,803584.0684775,811877.9276947827,-2.743664,-2.134025,-1.662464347826087,-3.90249040663,-3.63030281940625,-0.2341855506847823,167.50262800000002,182.51211250000003,204.9267260869565,-0.02970824,-0.0567773333333333,-0.0809533913043478,34.51878940906556,34.458692211422985,34.40280933382856,59680.74120370574,38096.42396661139,35854.31236716645,4274.910484879161,4214.279177555127,5481.574143719248,1.1588264066299998,1.49627781940625,-1.4282787971413042,-0.1171034868683144,-0.1479325069378824,-0.04106806307901,-0.089183595879437,-0.0097509664070391,-0.0730095497118461,0.0112913474361788,-33817.21377772686,,,,,,,,,,,,,,,,,,
2012,NLD,0.0,2153439.0,1076003.25,1645029.84822,1.93275,0.5731834,352.673,0.6621389999999999,164.50008221612043,146686.32893148842,24202.269173236706,0,0,0,2088733.625,2015938.5,2071416.875,1043289.1875,1012177.25,1059769.375,1602681.15315,1546382.97378,1494794.12268,2.98917,2.99167,3.68667,1.3906,0.8109583,1.228358,376.185,385.435,393.144,0.616956,0.592468,0.56767,159.98967543293818,156.1340324776267,154.6955875915272,122323.84463181152,97671.1302266118,74562.95603085302,24563.92656391644,24302.61795851416,24073.41548408792,1.3595666,1.59857,2.1807117,2.458312,0.0361097945200213,0.0307376376025049,0.0364063626699044,-0.0239988584326799,0.0107522821552948,0.0309782799613809,0.0218750367514221,0.0433310758525258,31886.150000000205,32767.63750000001,1081942.950715385,1049513.738744,1151033.4518166669,527083.9591230769,515810.902488,586878.1536333333,847672.7532530769,823029.5568384001,803584.0684775,-2.6406384615384613,-2.743664,-2.134025,-3.1727529217596158,-3.90249040663,-3.63030281940625,151.81021923076923,167.50262800000002,182.51211250000003,-0.0040776153846154,-0.02970824,-0.0567773333333333,37.04678661787452,34.51878940906556,34.458692211422985,82038.04248568599,59680.74120370574,38096.42396661139,4371.799456247623,4274.910484879161,4214.279177555127,0.532114460221154,1.1588264066299998,1.49627781940625,-0.0495267378499067,-0.0663695672579423,-0.0375313233101478,-0.0900065192228443,-0.0081296242275866,-0.0671009236240088,0.0119640466097189,-42847.3626352174,,,,,,,,,,,,,,,,,,
2013,NLD,0.0,2096600.875,1073760.562323,1633768.89012,1.96133333333333,0.2206667,331.46248605795506,0.676557,168.70346243752908,141922.77416785227,24100.634782114583,0,0,0,2153439.0,2088733.625,2015938.5,1076003.25,1043289.1875,1012177.25,1645029.84822,1602681.15315,1546382.97378,1.93275,2.98917,2.99167,0.5731834,1.3906,0.8109583,352.673,376.185,385.435,0.6621389999999999,0.616956,0.592468,164.50008221612043,159.98967543293818,156.1340324776267,146686.32893148842,122323.84463181152,97671.1302266118,24202.269173236706,24563.92656391644,24302.61795851416,1.74066663333333,1.3595666,1.59857,2.1807117,0.0309782799613809,0.0313566582419891,0.0264236557513422,-0.0625011629916131,-0.0147231099123621,-0.0263941188954039,0.0134350864859161,0.0349241007298897,30669.25000000006,31886.150000000205,1106576.3645777777,1081942.950715385,1049513.738744,540276.3935074074,527083.9591230769,515810.902488,858626.1611655555,847672.7532530769,823029.5568384001,-3.5992570370370376,-2.6406384615384613,-2.743664,-3.8726601542870367,-3.1727529217596158,-3.90249040663,122.67561851851852,151.81021923076923,167.50262800000002,0.0412564074074073,-0.0040776153846154,-0.02970824,40.18509019298735,37.04678661787452,34.51878940906556,103362.08076737451,82038.04248568599,59680.74120370574,3848.22356718835,4371.799456247623,4274.910484879161,0.27340311725,0.532114460221154,1.1588264066299998,-0.0527533778758584,-0.0631978709546911,-0.0460705177937043,-0.1250470345808988,-0.0332923384403364,-0.0728568369445545,0.003078509622694,-41943.54335874982,,,,,,,,,,,,,,,,,,
2014,NLD,0.0,2068864.9851,1081315.761687,1637451.28953,1.45425,0.2099333,334.23333233639147,0.6784680000000001,169.24457554916322,120939.34740667198,24371.63199531745,0,0,0,2096600.875,2153439.0,2088733.625,1073760.562323,1076003.25,1043289.1875,1633768.89012,1645029.84822,1602681.15315,1.96133333333333,1.93275,2.98917,0.2206667,0.5731834,1.3906,331.46248605795506,352.673,376.185,0.676557,0.6621389999999999,0.616956,168.70346243752908,164.50008221612043,159.98967543293818,141922.77416785227,146686.32893148842,122323.84463181152,24100.634782114583,24202.269173236706,24563.92656391644,1.2443167000000002,1.74066663333333,1.3595666,1.59857,-0.026394118895404,-0.002084275932252,-0.006845443024748,-0.0601421541826137,-0.0041993744633875,-0.0132289794546612,0.0135646518619994,0.0347002972717587,-11644.404469999909,30669.25000000006,1010217.6551285714,1106576.3645777777,1081942.950715385,518738.1203480001,540276.3935074074,527083.9591230769,816699.9830239287,858626.1611655555,847672.7532530769,-3.442128809523813,-3.5992570370370376,-2.6406384615384613,-4.0868675630625,-3.8726601542870367,-3.1727529217596158,97.08383248652652,122.67561851851852,151.81021923076923,0.0542009642857141,0.0412564074074073,-0.0040776153846154,42.9532886217893,40.18509019298735,37.04678661787452,94907.02311918928,103362.08076737451,82038.04248568599,3609.1526200952176,3848.22356718835,4371.799456247623,0.6447387535386873,0.27340311725,0.532114460221154,-0.1081719479224264,-0.0942981432417215,-0.0776333010959537,-0.118056654120755,-0.0215355534194975,-0.0699250855321422,0.0027363019483055,-41482.70162439998,,,,0.066086,0.181361,1.0,,,,,,,,,,,,
2015,NLD,0.0,2001953.73837,1113923.177073,1812291.437,0.690166666666667,-0.01936667,346.3557848045507,0.6463209999999999,169.6160607261158,95842.0016957304,24743.873982589957,0,0,0,2068864.9851,2096600.875,2153439.0,1081315.761687,1073760.562323,1076003.25,1637451.28953,1633768.89012,1645029.84822,1.45425,1.96133333333333,1.93275,0.2099333,0.2206667,0.5731834,334.23333233639147,331.46248605795506,352.673,0.6784680000000001,0.676557,0.6621389999999999,169.24457554916322,168.70346243752908,164.50008221612043,120939.34740667198,141922.77416785227,146686.32893148842,24371.63199531745,24100.634782114583,24202.269173236706,0.7095333366666671,1.2443167000000002,1.74066663333333,1.3595666,-0.0132289794546612,0.0070362049316235,0.0022539292015343,0.0083594566353187,0.0112444014712831,-0.0323420074349442,-0.0028816061295614,0.0300532716803386,-48219.16747899977,-11644.404469999909,947646.673672414,1010217.6551285714,1106576.3645777777,508405.7983206897,518738.1203480001,540276.3935074074,792220.3140537931,816699.9830239287,858626.1611655555,-3.830518045977011,-3.442128809523813,-3.5992570370370376,-3.9566744953706894,-4.0868675630625,-3.8726601542870367,96.50696040335856,97.08383248652652,122.67561851851852,0.0542429655172413,0.0542009642857141,0.0412564074074073,42.013253849913454,42.9532886217893,40.18509019298735,70650.94038838177,94907.02311918928,103362.08076737451,3755.696294674108,3609.1526200952176,3848.22356718835,0.1261564493936786,0.6447387535386873,0.27340311725,-0.0911435246273112,-0.0818098715477844,-0.0657613109733873,-0.0453387342270813,-0.0053226505769876,-0.0837815255410311,-0.0020120681597183,-82200.86757038457,,,,,,,,,,,,,0.066086,,,,,
2016,NLD,0.0,2011365.78378,1158354.378093,1853985.63,0.292083333333333,-0.26369167,363.8519472739526,0.6192770000000001,169.8026514542655,125923.39587288092,25169.442484773517,0,0,0,2001953.73837,2068864.9851,2096600.875,1113923.177073,1081315.761687,1073760.562323,1812291.437,1637451.28953,1633768.89012,0.690166666666667,1.45425,1.96133333333333,-0.01936667,0.2099333,0.2206667,346.3557848045507,334.23333233639147,331.46248605795506,0.6463209999999999,0.6784680000000001,0.676557,169.6160607261158,169.24457554916322,168.70346243752908,95842.0016957304,120939.34740667198,141922.77416785227,24743.873982589957,24371.63199531745,24100.634782114583,0.555775003333333,0.7095333366666671,1.2443167000000002,1.74066663333333,-0.0323420074349442,0.0301553131299297,0.1067757853854599,0.0362694300518133,0.0152735765640981,0.0047014300228851,-0.0239883685950031,0.0097809859178244,-32261.652039,-48219.16747899977,849147.204486667,947646.673672414,1010217.6551285714,524066.3537626666,508405.7983206897,518738.1203480001,940653.117722,792220.3140537931,816699.9830239287,-4.466917444444444,-3.830518045977011,-3.442128809523813,-4.0540853155250005,-3.9566744953706894,-4.0868675630625,105.41251419140582,96.50696040335856,97.08383248652652,0.0202878666666666,0.0542429655172413,0.0542009642857141,40.98429723186891,42.013253849913454,42.9532886217893,43198.5633311608,70650.94038838177,94907.02311918928,4002.748405457478,3755.696294674108,3609.1526200952176,-0.4128321289194437,0.1261564493936786,0.6447387535386873,-0.1071136724480317,-0.0558697332961063,0.0410281766234137,-0.0158653561820667,-0.0011099358091041,-0.1018960906657217,-0.0222124943450997,-115731.15400270352,,,,,,,,,,,,,,0.066086,,,,
2017,NLD,0.0,2114071.89204,1294646.56935,1875879.48927,0.5220833,-0.32905,391.3067044459473,0.569409,172.0078146051256,176118.44806412823,25746.85031827206,0,0,0,2011365.78378,2001953.73837,2068864.9851,1158354.378093,1113923.177073,1081315.761687,1853985.63,1812291.437,1637451.28953,0.292083333333333,0.690166666666667,1.45425,-0.26369167,-0.01936667,0.2099333,363.8519472739526,346.3557848045507,334.23333233639147,0.6192770000000001,0.6463209999999999,0.6784680000000001,169.8026514542655,169.6160607261158,169.24457554916322,125923.39587288092,95842.0016957304,120939.34740667198,25169.442484773517,24743.873982589957,24371.63199531745,0.8511333000000001,0.555775003333333,0.7095333366666671,1.2443167000000002,0.0047014300228851,0.0398871321959111,0.0230063400117472,0.050515,0.017198943968232,0.0510628693638122,-0.0136231856222401,0.0185248647376964,14503.27662299982,-32261.652039,831167.4045906451,849147.204486667,947646.673672414,551592.1885322582,524066.3537626666,508405.7983206897,952003.6617632256,940653.117722,792220.3140537931,-4.720906666666667,-4.466917444444444,-3.830518045977011,-4.1676333698629024,-4.0540853155250005,-3.9566744953706894,119.50827297721398,105.41251419140582,96.50696040335856,-0.0074105806451612,0.0202878666666666,0.0542429655172413,39.84881385576477,40.98429723186891,42.013253849913454,71886.45546537064,43198.5633311608,70650.94038838177,4299.195991335957,4002.748405457478,3755.696294674108,-0.5532732968037636,-0.4128321289194437,0.1261564493936786,-0.0664997792419347,-0.0442755897869214,-0.0441088746377461,-0.001090941027811,0.0008524294553332,-0.0880172493941407,-0.0127026674443623,-95640.3830626072,,,,,,,,,,,,,,,0.066086,,,
2018,NLD,0.0,2050226.00592,1262355.60672,1865469.16323,0.5766667,-0.3220917,428.2888433684532,0.524204,174.75592265124388,184925.80232570335,26201.964780269784,0,0,0,2114071.89204,2011365.78378,2001953.73837,1294646.56935,1158354.378093,1113923.177073,1875879.48927,1853985.63,1812291.437,0.5220833,0.292083333333333,0.690166666666667,-0.32905,-0.26369167,-0.01936667,391.3067044459473,363.8519472739526,346.3557848045507,0.569409,0.6192770000000001,0.6463209999999999,172.0078146051256,169.8026514542655,169.6160607261158,176118.44806412823,125923.39587288092,95842.0016957304,25746.85031827206,25169.442484773517,24743.873982589957,0.8987584,0.8511333000000001,0.555775003333333,0.7095333366666671,0.0510628693638122,0.1176601857208654,0.0118090771124262,0.0754558478460565,0.0229408273086642,-0.0302004328047665,0.0078074306505843,0.0417890990376484,24752.291091000065,14503.27662299982,907899.5314571874,831167.4045906451,849147.204486667,670647.123897625,551592.1885322582,524066.3537626666,944147.406603125,952003.6617632256,940653.117722,-4.343378366666666,-4.720906666666667,-4.466917444444444,-4.102753157054687,-4.1676333698629024,-4.0540853155250005,143.2283966186708,119.50827297721398,105.41251419140582,-0.0570469999999999,-0.0074105806451612,0.0202878666666666,40.80870157363222,39.84881385576477,40.98429723186891,119835.05592332513,71886.45546537064,43198.5633311608,4742.253950105252,4299.195991335957,4002.748405457478,-0.2406252096119789,-0.5532732968037636,-0.4128321289194437,-0.0179931857319129,0.034925708569869,-0.0538832706132688,0.0238850984643037,0.0065668150713998,-0.0636527248081782,0.010984989103735,-45577.510157069184,,,,,,,,,,,,,,,,,,
