url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r191001i.htm,2019,2019-09-26 00:00:00,Philip R Lane,"Interview with Mr Philip R Lane, Member of the Executive Board of the European Central Bank, in Handelsblatt, conducted by Mr Jan Mallien and Mr Frank Wiebe on 24 September 2019 and published on 26 September 2019.",0.109674,0.226255,0.66407,['monetary_policy'],1
https://www.bis.org/review/r191001j.htm,2019,2019-10-01 00:00:00,Abdul Rasheed Ghaffour,"Remarks by Mr Abdul Rasheed Ghaffour, Deputy Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Islamic Finance Rendezvous Series ""Islamic finance and halal industry - opportunity, impact, synergy"", Kuala Lumpur, 1 October 2019.",0.49321,0.009759,0.497031,['monetary_policy'],1
https://www.bis.org/review/r191001l.htm,2019,2019-09-13 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the 2019 Awards Ceremony and Appreciation Dinner for BSP stakeholders in Region III, Subic, Zambales, 13 September 2019.",0.886449,0.016996,0.096555,['monetary_policy'],1
https://www.bis.org/review/r191001m.htm,2019,2019-09-13 00:00:00,Benjamin E Diokno,"Message by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), during the signing ceremony of MOU between BSP and BCDA, New Clark City, Capas, Tarlac, 13 September 2019.",0.453841,0.010276,0.535883,['monetary_policy'],1
https://www.bis.org/review/r191001n.htm,2019,2019-09-24 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Philippines Investment Forum (Euromoney), Makati, 24 September 2019.",0.768956,0.024642,0.206402,['monetary_policy'],1
https://www.bis.org/review/r191002a.htm,2019,2019-10-02 00:00:00,Luis de Guindos,"Remarks by Mr Luis de Guindos, Vice-President of the European Central Bank, at the meeting of the Financial Stability Contact Group, Frankfurt am Main, 2 October 2019.",0.383804,0.520292,0.095904,"['credit', 'monetary_policy']",2
https://www.bis.org/review/r191002b.htm,2019,2019-10-01 00:00:00,Jens Weidmann,"Welcoming remarks by Dr Jens Weidmann, President of the Deutsche Bundesbank and Chairman of the Board of Directors of the Bank for International Settlements, on the occasion of the handover ceremony for the Central Bank of the Republic of Austria's (Oesterreichische Nationalbank/OeNB) new governor, Vienna, 1 October 2019.",0.113028,0.065382,0.821591,['monetary_policy'],1
https://www.bis.org/review/r191002e.htm,2019,2019-09-13 00:00:00,Sharon Donnery,"Speech by Ms Sharon Donnery, Deputy Governor of the Central Bank of Ireland, at the Dublin Economics Workshop 2019, Wexford, 13 September 2019.",0.187208,0.078635,0.734157,['monetary_policy'],1
https://www.bis.org/review/r191002h.htm,2019,2019-09-25 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the eCompareMo.com Finovation Event, Makati, 25 September 2019.",0.294879,0.019123,0.685999,['monetary_policy'],1
https://www.bis.org/review/r191007b.htm,2019,2019-10-04 00:00:00,Jerome H Powell,"Opening remarks by Mr Jerome H Powell, Chair of the Board of Governors of the Federal Reserve System, at ""Perspectives on Maximum Employment and Price Stability"", a Fed Listens event sponsored by the Board of Governors of the Federal Reserve System, Washington DC, 4 October 2019.",0.370223,0.026668,0.603109,['monetary_policy'],1
https://www.bis.org/review/r191007f.htm,2019,2019-10-03 00:00:00,Luis de Guindos,"Remarks by Luis de Guindos, Vice-President of the European Central Bank, at the Global Interdependence Center Central Banking Series conference, Madrid, 3 October 2019.",0.260709,0.161082,0.578209,['monetary_policy'],1
https://www.bis.org/review/r191007k.htm,2019,2019-10-03 00:00:00,Gabriel Makhlouf,"Introductory remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at Dundalk Institute of Technology, Dundalk, 3 October 2019.",0.134001,0.050766,0.815233,['monetary_policy'],1
https://www.bis.org/review/r191009b.htm,2019,2019-10-08 00:00:00,Adnan Zaylani Mohamad Zahid,"Keynote address by Mr Adnan Zaylani Mohamad Zahid, Assistant Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Takaful Rendezvous 2019 ""Leading in a Disruptive World - Revolutionising Takaful"", Kuala Lumpur, 8 October 2019.",0.47036,0.014228,0.515412,['monetary_policy'],1
https://www.bis.org/review/r191009c.htm,2019,2019-10-09 00:00:00,Luis de Guindos,"Interview with Mr Luis de Guindos, Vice-President of the European Central Bank, and Market News, conducted by Mr Luke Heighton on 7 October 2019, and published on 9 October 2019.",0.06974,0.185172,0.745088,['monetary_policy'],1
https://www.bis.org/review/r191008g.htm,2019,2019-10-08 00:00:00,Øystein Olsen,"Speech by Mr Øystein Olsen, Governor of Norges Bank (Central Bank of Norway), at the Centre for Monetary Economics (CME) / BI Norwegian Business School, Oslo, 8 October 2019.",0.091809,0.31207,0.596121,"['monetary_policy', 'corporate']",2
https://www.bis.org/review/r191009f.htm,2019,2019-10-07 00:00:00,Caroline Abel,"Remarks by Ms Caroline Abel, Governor of Central Bank of Seychelles, at the Counterfeit Banknote Detection Seminar, Mahe, 7 October 2019.",0.481592,0.010201,0.508207,['monetary_policy'],1
https://www.bis.org/review/r191009o.htm,2019,2019-10-07 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the MOA Signing between PSA and BSP on the Philippine ID, Manila, 7 October 2019.",0.692111,0.009384,0.298504,['monetary_policy'],1
https://www.bis.org/review/r191009p.htm,2019,2019-10-08 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at The Asset Philippine Forum, Manila, 8 October 2019.",0.739069,0.036062,0.224869,['monetary_policy'],1
https://www.bis.org/review/r191011d.htm,2019,2019-10-11 00:00:00,Mario Draghi,"Acceptance speech by Mr Mario Draghi, President of the European Central Bank, for the Laurea Honoris Causa from the Università Cattolica, Milan, 11 October 2019.",0.115355,0.119784,0.764861,['monetary_policy'],1
https://www.bis.org/review/r191011e.htm,2019,2019-10-11 00:00:00,Luis de Guindos,"Remarks by Luis de Guindos, Vice-President of the European Central Bank, on the occasion of the award of the Bernácer Prize to Professor Gabriel Zucman, Madrid, 11 October 2019.",0.110743,0.038006,0.851251,['monetary_policy'],1
https://www.bis.org/review/r191014b.htm,2019,2019-10-11 00:00:00,Fabio Panetta,"Welcome address by Mr Fabio Panetta, Senior Deputy Governor of the Bank of Italy, at the workshop on ""Monetary Policy in the New Normal: Strategy, Instruments and Transmission"", Rome, 11 October 2019.",0.202132,0.052579,0.745289,['monetary_policy'],1
https://www.bis.org/review/r191017d.htm,2019,2019-10-17 00:00:00,Benoît Cœuré,"Interview with Mr Benoît Cœuré, Member of the Executive Board of the European Central Bank, and Bloomberg, conducted by Ms Jana Randow and Mr Piotr Skolimowski on 10 October 2019 and published on 17 October 2019.",0.078853,0.031175,0.889973,['monetary_policy'],1
https://www.bis.org/review/r191018c.htm,2019,2019-10-17 00:00:00,Michelle W Bowman,"Opening remarks by Ms Michelle W Bowman, Member of the Board of Governors of the Federal Reserve System, at ""Monetary Policy's Impact on Workers and Their Communities"", a Fed Listens event, sponsored by the Federal Reserve Bank of Chicago, Chicago, Illinois, 17 October 2019.",0.139554,0.020994,0.839452,['monetary_policy'],1
https://www.bis.org/review/r191018g.htm,2019,2019-10-17 00:00:00,Egil Matsen,"Opening remarks by Mr Egil Matsen, Deputy Governor of Norges Bank (Central Bank of Norway), at the meeting, Washington DC, 17 October 2019.",0.120752,0.01344,0.865808,['monetary_policy'],1
https://www.bis.org/review/r191018f.htm,2019,2019-10-18 00:00:00,Mario Draghi,"Statement by Mr Mario Draghi, President of the European Central Bank, at the fortieth meeting of the International Monetary and Financial Committee, Washington DC, 18 October 2019.",0.566728,0.153341,0.279931,['monetary_policy'],1
https://www.bis.org/review/r191018h.htm,2019,2019-10-17 00:00:00,Luis de Guindos,"Speaking notes by Mr Luis de Guindos, Vice-President of the European Central Bank, at roundtable event on climate-related risks at Bloomberg, Washington DC, 17 October 2019.",0.129841,0.013981,0.856177,['monetary_policy'],1
https://www.bis.org/review/r191022a.htm,2019,2019-10-21 00:00:00,Michelle W Bowman,"Closing remarks by Ms Michelle W Bowman, Member of the Board of Governors of the Federal Reserve System, at the joint Bank of England, Federal Reserve Bank of New York and European Central Bank conference on ""Gender and Career Progression"", European Central Bank, Frankfurt am Main, 21 October 2019.",0.257347,0.011393,0.731259,['monetary_policy'],1
https://www.bis.org/review/r191022b.htm,2019,2019-10-01 00:00:00,Mario Marcel,"Opening remarks by Mr Mario Marcel, Governor of the Central Bank of Chile, at the Third Statistics Conference ""Measuring the Economy in the Digital Age"", Santiago de Chile, 1 October 2019.",0.195026,0.028297,0.776677,['monetary_policy'],1
https://www.bis.org/review/r191023b.htm,2019,2019-10-21 00:00:00,Andrew G Haldane,"Speech by Mr Andrew G Haldane, Executive Director and Chief Economist of the Bank of England, at the joint Bank of England, Federal Reserve Bank of New York and European Central Bank conference on ""Gender and Career Progression"", European Central Bank, Frankfurt am Main, 21 October 2019.",0.068217,0.446355,0.485429,['monetary_policy'],1
