url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r110224a.pdf,2011,2011-02-23 00:00:00,Thomas M Hoenig,"Speech by Mr Thomas M Hoenig, President of the Federal Reserve Bank of Kansas City, at Women in Housing and Finance, Washington DC, 23 February 2011.",0.115581,0.104531,0.779887,['real_estate'],1
https://www.bis.org/review/r110214e.pdf,2011,2011-02-11 00:00:00,Sarah Bloom Raskin,"Speech by Ms Sarah Bloom Raskin, member of the Board of Governors of the Federal Reserve System, at the 2011 Midwinter Housing Finance Conference, Park City, Utah, 11 February 2011.",0.101961,0.314865,0.583173,['real_estate'],1
https://www.bis.org/review/r121203c.pdf,2012,2012-12-03 00:00:00,William C Dudley,"Opening remarks by Mr William C Dudley, President and Chief Executive Officer of the Federal Reserve Bank of New York and Chairman of the Committee on the Global Financial System (CGFS), at The Spread between Primary and Secondary Mortgage Rates: Recent Trends and Prospects Workshop, jointly sponsored by the Federal Reserve Banks of Boston and New York, New York City, 3 December 2012.",0.210725,0.26861,0.520664,['real_estate'],1
https://www.bis.org/review/r121004i.pdf,2012,2012-09-26 00:00:00,Nils Bernstein,"Speech by Mr Nils Bernstein, Governor of the National Bank of Denmark, at the annual meeting of the Danish Mortgage Banks, Copenhagen, 26 September 2012.",0.180136,0.365867,0.453997,['real_estate'],1
https://www.bis.org/review/r120821a.pdf,2012,2012-08-21 00:00:00,Kiyohiko G Nishimura,"Remarks by Mr Kiyohiko G Nishimura, Deputy Governor of the Bank of Japan, at the Reserve Bank of Australia-BIS Research Conference ""Property markets and financial stability"", Sydney, 21 August 2012.",0.070674,0.17205,0.757276,"['credit', 'real_estate']",2
https://www.bis.org/review/r120718b.pdf,2012,2012-07-17 00:00:00,Ben S Bernanke,"Testimony by Mr Ben S Bernanke, Chairman of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington, DC, 17 July 2012.",0.407127,0.442471,0.150401,['real_estate'],1
https://www.bis.org/review/r120607a.pdf,2012,2012-06-06 00:00:00,Daniel K Tarullo,"Testimony by Mr Daniel K Tarullo, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 6 June 2012.",0.134007,0.113577,0.752417,['real_estate'],1
https://www.bis.org/review/r120508a.pdf,2012,2012-05-07 00:00:00,John Murray,"Remarks by Mr John Murray, Deputy Governor of the Bank of Canada, to the Mortgage Brokers Association of British Columbia, Vancouver, British Columbia, 7 May 2012.",0.087068,0.061843,0.851089,['real_estate'],1
https://www.bis.org/review/r120502a.pdf,2012,2012-03-29 00:00:00,Nils Bernstein,"Speech by Mr Nils Bernstein, Governor of the National Bank of Denmark, at the Annual Meeting of the Danish Mortgage Banks' Federation, Copenhagen, 29 March 2012.",0.290011,0.299772,0.410216,['real_estate'],1
https://www.bis.org/review/r120417f.pdf,2012,2012-01-30 00:00:00,Harun R Khan,"Inaugural address by Shri H R Khan, Deputy Governor of the Reserve Bank of India, at the International Conference on ""Growth with stability in affordable housing markets"", organized by the National Housing Bank and the Asia Pacific Union for Housing Finance, New Delhi, 30 January 2012.",0.144988,0.259116,0.595896,['real_estate'],1
https://www.bis.org/review/r120404d.pdf,2012,2012-03-20 00:00:00,Njuguna Ndung'u,"Remarks by Prof Njuguna Ndung'u, Governor of the Central Bank of Kenya, at the official launch of the Housing Finance Current Account, Nairobi, 20 March 2012.",0.741982,0.011307,0.246711,"['real_estate', 'monetary_policy']",2
