tloans_lag1_dm,tmort_lag1_dm,money_lag1_dm,ltrate_lag1_dm,stir_lag1_dm,hpnom_lag1_dm,debtgdp_lag1_dm,cpi_lag1_dm,ca_lag1_dm,rgdpmad_lag1_dm,term_spread_lag1_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_lag2_dm,tmort_lag2_dm,money_lag2_dm,ltrate_lag2_dm,stir_lag2_dm,hpnom_lag2_dm,debtgdp_lag2_dm,cpi_lag2_dm,ca_lag2_dm,rgdpmad_lag2_dm,term_spread_lag2_dm,tloans_lag3_dm,tmort_lag3_dm,money_lag3_dm,ltrate_lag3_dm,stir_lag3_dm,hpnom_lag3_dm,debtgdp_lag3_dm,cpi_lag3_dm,ca_lag3_dm,rgdpmad_lag3_dm,term_spread_lag3_dm,P_pos_lag1_dm,P_neg_lag1_dm,P_neutral_lag1_dm,net_sentiment_lag1_dm,P_pos_lag2_dm,P_neg_lag2_dm,P_neutral_lag2_dm,net_sentiment_lag2_dm
0.053142276,-0.026980279,-0.49689516,-0.11225816,-0.22930013,0.041445866,-0.5135933,0.032771435,-0.34624714,0.015112689,-0.45494622,-0.3915704,-1.277771,-0.45333043,-0.027988475,-0.2141338,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.030360721,0.035602856,-0.009959185,0.0033771768,0.01143063,-0.18950015,0.0018067812,0.037857596,-0.0028612115,-2.048773,-0.0034842463,0.5820063,0.050649013,-0.09964228,-0.88575053,0.014149514,-0.3308139,0.044548046,0.019761313,-0.19071884,-0.00268558,0.0077879187,0.07626063,0.01634376,0.0148617765,-0.0014861496
0.049140092,-0.03251245,-0.52093637,-0.13785262,-0.21454467,-0.05322982,-0.5135933,0.032771435,-0.3529475,0.015112689,-0.3466016,-0.3887402,-1.0773233,-0.46519524,-0.027988475,-0.2141338,0.07579447,0.011556773,-0.2140811,-0.20378584,-0.18872626,0.03145198,-0.009959185,0.0033771768,0.01143063,-0.19108343,0.0021733742,0.037857596,-0.0028612115,-1.9830772,-0.007222193,0.635238,0.050649013,-0.095661104,-0.87504226,-0.08633587,-0.3308139,0.06887794,0.013194757,-0.18706636,-0.032178495,0.016365923,-0.011587426,-0.012334159,-0.025276342,-0.0014861496
0.049140092,-0.03251245,-0.4773943,-0.13820143,-0.21454467,-0.062095795,-0.5135933,0.032771435,-0.34201285,0.015112689,-0.3508374,-0.38148442,-1.0420587,-0.3892481,-0.02543623,-0.2141338,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.21323504,0.022532307,-0.009959185,0.0033771768,0.01143063,-0.21070823,0.0018067812,0.037857596,-0.0028612115,-1.9723572,-0.0017205086,0.5670905,0.050649013,-0.1290733,-0.7726782,-0.08633587,-0.3308139,0.08110461,-0.049128357,-0.15794386,-0.00268558,-0.019246042,0.07593193,-0.012334159,0.013706487,-0.0005502546
0.04295138,-0.03251245,-0.18150856,-0.10372349,-0.21784553,-0.112968385,-0.15358187,0.008664735,-0.2679079,-0.051709887,0.14953396,-0.39212072,-1.1688184,0.5537153,-0.015505829,-0.20766568,0.04226326,0.011556773,-0.2140811,-0.20456326,-0.31860232,0.038750906,-0.009959185,0.0033771768,0.012287347,-0.30433184,-0.010497102,0.031949412,-0.012406396,-2.0365367,-0.022712026,0.5674408,0.060574144,-0.27371892,-1.2364773,-0.106217645,-0.34269115,0.09582157,0.01764136,0.19295116,-0.025293488,-0.016883211,-0.00072602043,-0.016233014,-0.025276342,0.001961899
0.04295138,-0.03251245,-0.55747616,-0.13652618,-0.21454467,0.25016478,-0.14298557,0.036064457,-0.3446472,-0.051709887,0.19501014,-0.3676679,-1.0510702,-0.4184712,-0.048437733,-0.18298042,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.22932084,0.052132882,-0.0066360324,0.0033771768,0.01143063,-0.3011069,-0.010863694,0.037857596,-0.0028612115,-2.097845,-0.0017205086,0.64415073,0.0504299,-0.12895754,-1.2844273,-0.11012613,-0.32097927,0.055084884,-0.02428415,-0.17321779,-0.0038627165,-0.018539544,-0.011384934,0.010405556,0.013706487,0.002635268
0.05203065,-0.09552431,-0.55747616,-0.13679077,-0.22804314,0.2369764,-0.055643935,0.036064457,-0.44462132,-0.042282756,0.19788663,-0.45278883,1.2389787,-0.62482154,-0.043101788,-0.037921183,0.07579447,0.022574455,-0.1098397,-0.20378584,-0.48850033,0.06612095,-0.0050031967,0.0033771768,0.012594291,-0.3056286,-0.010863694,0.033428326,-0.0028612115,-1.968563,-0.04005186,0.51198286,0.086313084,-0.1518295,-1.2827055,0.013736598,-0.32097927,-0.1960952,0.005388244,-0.19995143,-0.025165832,0.008494415,-0.011384934,-0.011353863,-0.061564587,0.002635268
0.04202417,-0.03251245,-0.53797525,-0.13797928,-0.2143023,0.23879977,-0.02288106,0.036064457,-0.29971322,-0.051709887,0.20577368,-0.37488908,-1.0231174,-0.4771446,-0.048893504,-0.19602592,0.07579447,0.011556773,-0.18071596,-0.20378584,-0.19496182,0.06294859,-0.0010308569,0.0033771768,0.01143063,-0.2950446,-0.010497102,0.037857596,-0.0028612115,-2.2099037,-0.0017205086,0.64296895,0.086313084,-0.09598008,-1.3025737,-0.11012613,-0.3328565,-0.106274575,0.0075118616,0.19799462,-0.031056331,-0.022915857,-0.019327952,-0.011353863,0.013706487,-0.0014861496
0.04295138,-0.03251245,-0.583653,-0.1370352,-0.2143023,0.23154666,-0.02288106,0.036064457,-0.30592585,-0.051709887,0.20773083,-0.3736839,-1.058922,-0.47802296,-0.056691375,-0.19602592,0.04961764,0.011556773,-0.18071596,-0.20378584,-0.20221496,0.06294859,-0.002761425,0.0033771768,0.01143063,-0.30463946,-0.010497102,0.037857596,-0.0028612115,-2.2100751,-0.00088197086,0.63920957,0.086313084,-0.097503796,-1.3098266,-0.06323838,-0.3328565,-0.106274575,0.0075118616,0.18253163,-0.031056331,0.013849091,-0.019327952,0.010405556,0.013706487,0.00022272847
-0.056462593,0.0055855284,0.07954464,-0.032555584,-0.0028363343,-0.7294834,0.01140227,-0.23299311,0.39052436,-0.91402626,0.15401168,-0.20012245,-0.9092594,-0.4199878,0.10598492,-0.28532884,-0.35052076,-0.0032577661,0.110858835,0.057969835,-1.0401518,-0.29671454,-0.012756412,-0.025972553,-0.0217024,-0.35343087,-0.023034789,-0.12874392,0.0005046589,0.6750069,-0.144518,0.7826222,-0.15825658,-0.08311769,0.04479411,-0.12283138,0.116677955,0.023528915,0.009596646,-0.20935784,-0.05803712,-0.003481248,-0.021172995,-0.08540481,0.024693511,-0.012673835
-0.049460392,0.008127145,0.054059546,-0.03739213,-0.021535566,-0.47758117,-0.018408373,-0.19456121,0.13476989,-0.36756554,0.12515923,-0.23707049,0.11264716,-0.2166738,0.16724333,0.018271554,-0.181276,-0.053553864,0.0618379,0.044134114,-0.8684858,-0.23256743,-0.009068001,-0.01532387,-0.13680504,-0.33048996,-0.04356698,-0.14016694,0.00034671673,0.38407576,-0.17419747,-2.7734642,-0.15035956,-0.08597803,-0.2649696,-0.12160718,0.11756734,-0.27990186,0.011720263,0.19025765,0.09245844,0.0014385497,-0.016779585,-0.064897954,0.01218497,-0.010368705
-0.04867771,0.010142264,-0.0097756535,-0.041999303,-0.008059764,-0.40727267,-0.019765366,-0.28467995,-0.14531197,-0.33200902,0.111953534,-0.23414262,-0.8316616,-0.34405717,-0.16353294,-0.17362949,-0.181276,-0.013067709,0.0848123,0.044134114,-0.6694947,-0.22661124,-0.0060629533,-0.01532387,-0.07593483,-0.33289084,-0.048606053,-0.14016694,0.00034671673,0.39571342,-0.1467002,-2.333226,-0.15035956,-0.097898856,-0.038340684,-0.12160718,0.116677955,-0.18993178,0.009596646,-0.18582971,-0.07833536,-0.00028461404,-0.011957606,0.089063294,0.011455684,-0.013969531
-0.04867771,0.0071385144,-0.036614202,-0.03780041,-0.005979838,-0.4668896,-0.021235812,-0.28467995,0.16763537,-0.33200902,0.116036005,-0.2872299,-0.8222041,-0.46145758,-0.13257228,-0.20373546,-0.181276,-0.013067709,0.082722194,0.044134114,-0.7470092,-0.23256743,-0.0070298696,-0.01532387,-0.06546363,-0.33048996,-0.04356698,-0.14016694,0.00034671673,0.41520408,-0.17574522,-2.6039975,-0.15035956,-0.08777845,0.1419261,-0.12160718,0.116677955,-0.18993178,0.009596646,-0.14667098,-0.03390917,0.011408515,0.011316275,-0.064897954,-0.015995074,-0.010368705
-0.049039092,0.012512312,0.07019689,-0.1132656,0.024098653,-0.3847195,-0.14840119,-0.27069488,0.15037061,-0.3721692,-0.30614424,-0.338563,0.20375232,-0.60470504,-0.13529776,-0.09171185,-0.181276,-0.053553864,0.06140622,0.044134114,-0.85108656,-0.17181386,0.0044902693,-0.01532387,-0.07968642,-0.35145646,-0.048606053,-0.14016694,0.00034671673,0.36402303,-0.14559546,-2.820458,-0.101335935,-0.07017641,0.1674521,-0.120959915,0.116677955,-0.24373879,0.009596646,-0.1637242,0.05127994,0.0046388004,-0.011957606,-0.094489284,0.01218497,-0.013969531
-0.07164522,0.0071385144,0.10719354,0.14946619,-0.17384933,-0.41829497,-0.24443747,-0.19167224,0.1561242,0.013205302,-0.31476712,-0.36427027,-0.91000074,-0.29329076,0.03068469,0.34451827,-0.18256165,-0.013067709,0.061481427,0.06709139,-0.07974443,-0.17763579,-0.012450171,-0.009984933,-0.07593483,-0.39976817,-0.078732446,-0.14016694,0.00034671673,0.46136284,-0.1471432,-3.1928322,-0.101335935,-0.0746815,0.17367873,-0.13031207,0.116677955,-0.21769568,0.016163202,-0.15689032,-0.072757795,0.001442167,0.005576914,-0.064897954,-0.015995074,-0.010368705
-0.2555375,0.05825607,0.0802793,0.06841856,-0.230988,-0.5690628,-0.31591225,-0.28472325,-0.1860479,0.017529009,-0.2540982,0.45205995,-0.26957542,-0.36062148,-0.18344995,-0.0028723017,-0.35035416,-0.0063610906,0.05333549,-0.04485988,-0.38120285,-0.13013598,-0.0018635441,-0.009984933,-0.17239828,0.1143486,0.23156953,-0.12237464,0.00034671673,0.49621746,0.027525749,-1.1259269,-0.14639477,-0.09746261,0.31947127,-0.13040839,0.10898421,0.13153854,0.04825302,-0.17226256,-0.03873562,0.01067234,-0.044442646,-0.01850749,-0.027962232,-0.0012064283
-0.22787316,-0.09249103,0.06435717,0.1036192,-0.43486947,-0.34547636,-1.2911658,0.07868292,-0.41521704,0.035852015,-0.3053226,0.3180548,-0.53304756,0.40676382,0.04944636,-0.012164284,-0.12673718,-0.0063610906,0.062090065,-0.20655721,-0.61312634,-0.2924168,-0.0043214825,-0.0033186087,0.017576495,0.10335219,0.075301655,-0.05063509,0.0012745624,0.59945416,-0.03376922,0.52887225,-0.26010436,-0.3233018,0.25304422,-0.038295187,-0.1044684,0.018806223,-0.142013,0.19742845,-0.018864352,-0.0142015675,-0.0041699177,-0.020571185,-0.08257612,-0.0028156922
-0.20766897,-0.11731249,0.066633664,-0.12583502,0.040635306,-0.038641445,-1.2964563,0.110074684,-0.44532377,0.019378614,-0.22528262,0.43407464,-0.6008228,0.35843635,-0.055025585,0.022584537,-0.07712898,-0.0063610906,0.06238863,0.056448843,-0.1392346,-0.07817077,-0.0043214825,0.0062309634,0.017576495,-0.056905854,0.04208084,-0.04705975,0.0012745624,0.6717395,-0.0650275,0.7164974,-0.25876573,-0.3184485,0.2872075,-0.100345194,-0.31044114,0.019295659,-0.13989304,-0.19481711,-0.04812499,0.0068549807,-0.016991163,0.027289363,-0.10277692,0.003934155
0.044029173,-0.04876846,-0.5781653,-0.1097248,-0.0050799903,-0.21119267,-1.1590418,0.123311944,-0.3438073,-0.026262652,0.1566996,-0.32271937,-1.0475988,-0.32285747,-0.026128827,-0.32396686,0.05134347,0.011556773,-0.20656389,0.057667997,-0.50001913,0.08349772,-0.00927747,-0.016422981,0.012855287,-0.3386683,-0.015235659,-0.12267952,0.0008393744,1.0143416,0.013776976,1.1573778,0.050699722,-0.12372042,0.26392296,-0.15403925,-0.4219086,0.037791383,0.01404325,0.19343989,-0.042427126,-0.016954567,-0.010502748,-0.07880017,-0.024536356,-0.0021423232
0.05444547,-0.03251245,-0.3469746,-0.022272032,-0.121673435,-0.056097545,-0.13011868,0.04932695,-0.1460515,0.009579107,-0.33283585,-0.4312059,-1.1893458,-0.47856033,-0.026304025,-0.18868661,0.053212017,0.046386015,-0.118241064,0.062131945,-0.64717615,0.013824057,-0.0068195327,0.011921053,0.040301245,-0.17362851,-0.025290191,0.037163418,-0.0016639752,-1.2025751,-0.054168038,-1.74766,0.06751802,-0.16625535,0.22513436,-0.061079405,-0.3363087,-0.022497794,0.009596646,-0.14357664,-0.053416688,0.01524719,-0.029187197,0.0967988,0.008346548,-0.0010729682
0.05052651,-0.03251245,-0.3591382,-0.08705346,-0.16115347,0.13547827,-0.16182679,0.02474884,-0.14110725,0.00991112,-0.43819216,-0.38667312,-1.0304039,-0.46397364,-0.04861293,-0.14340138,0.024188671,0.046386015,-0.12668055,-0.16724557,-0.1100667,0.048953313,-0.0034963803,0.005636961,0.03802391,-0.22215685,0.05800686,0.042897608,-0.0016639752,-1.372781,0.026802845,-1.6067274,0.06751802,-0.11369455,-0.8198088,-0.02187264,-0.3328565,-0.1039549,0.0075118616,0.15904209,-0.042517427,-0.0021820469,-0.019640835,-0.0037548242,-0.012762787,0.0008189813
0.05237725,-0.026980279,-0.52093637,-0.098094195,-0.22905776,0.1539985,-0.02064978,0.031071175,-0.29971322,0.034872327,-0.22302851,-0.3645854,-1.0743557,-0.42618126,-0.052615248,-0.215435,0.07579447,0.011556773,-0.24534869,-0.20378584,-0.2328008,0.06247791,-0.0066360324,0.0033771768,0.01143063,-0.29150775,0.0018067812,0.037857596,-0.0028612115,-2.297006,-0.0017205086,0.6215922,0.061219066,-0.15575027,-1.2840459,0.021425929,-0.3328565,0.01930358,0.009834848,0.1802333,-0.03896427,-0.022915857,-0.019125462,0.010405556,0.013706487,-0.0014861496
0.04295138,-0.03251245,-0.55747616,-0.13593091,-0.2143023,0.1672561,-0.02064978,0.036064457,-0.30592585,-0.051709887,-0.18291035,-0.36338022,-1.2729143,-0.43407902,-0.029000226,-0.25456282,0.07579447,0.011556773,-0.24534869,-0.20378584,-0.06548733,0.045791555,-0.0013949283,0.0033771768,0.01143063,-0.3026859,-0.010497102,0.037857596,-0.0028612115,-2.2107582,-0.00088197086,0.6195213,0.061219066,-0.15221158,-1.3063835,-0.102436796,-0.3328565,0.07316347,0.0075118616,0.16709328,-0.03202257,-0.0014755502,-0.028671825,0.010405556,0.013706487,0.00022272847
0.04879349,-0.03251245,-0.5666141,-0.13593091,-0.2143023,0.15191695,-0.02064978,0.032771435,-0.29971322,-0.01859958,-0.41772777,-0.38318697,-1.2255831,-0.4720214,-0.029000226,-0.24804237,0.04961764,0.011556773,-0.2324176,-0.20378584,-0.23411523,0.0342947,-0.0013949283,0.0033771768,0.01143063,-0.20016193,-0.010497102,0.037857596,-0.0028612115,-2.1854134,-0.0017205086,0.67382574,0.050649013,-0.097503796,-1.3098266,-0.039448123,-0.3328565,0.07316347,0.009834848,0.1803884,0.11668242,-0.023622354,-0.019327952,0.010405556,0.013706487,-0.0014861496
0.04295138,-0.03251245,-0.56415206,-0.1354423,-0.2143023,0.14833316,-0.02288106,0.036064457,-0.30314735,-0.051709887,-0.2296475,-0.27118662,-1.0032105,-0.4934443,-0.029000226,-0.21769197,0.04961764,0.011556773,-0.18071596,-0.20378584,-0.23433618,0.06294859,-0.0013949283,0.0033771768,0.012296526,-0.30584574,-0.010497102,0.037857596,-0.0028612115,-2.2166567,-0.00088197086,0.58526856,0.082385294,-0.09645724,-1.3154398,-0.05554905,-0.3328565,-0.061288986,0.0075118616,0.18811287,0.11780458,-0.0014755502,-0.011587426,0.010405556,0.013706487,0.002635268
0.04295138,-0.03251245,-0.513934,-0.13593091,-0.21891573,0.2327077,-0.02064978,0.036064457,-0.29174492,-0.051709887,0.20773083,-0.37220064,-1.2433769,-0.46576294,-0.02967165,-0.25563133,0.07579447,0.011556773,-0.2324176,-0.20378584,-0.23433618,0.047050107,-0.0013949283,0.0033771768,0.01143063,-0.29172486,-0.010497102,0.037857596,-0.0028612115,-2.1520844,-0.0017205086,0.632898,0.06514686,-0.09744023,-1.3098266,-0.11012613,-0.3328565,0.07316347,0.0075118616,0.19799462,-0.031056331,-0.022915857,0.07626063,0.010405556,0.013706487,-0.0014861496
0.04295138,-0.016601773,-0.583653,-0.13687499,-0.21891573,0.15043472,-0.009615507,0.036064457,0.39303264,-0.051709887,-0.21191059,-0.38518977,-1.1153886,-0.4599503,-0.020496974,-0.24870634,0.04961764,0.011556773,-0.24534869,-0.20378584,-0.21987067,0.043749947,-0.009146975,0.0033771768,0.01143063,-0.27295446,-0.010497102,0.037857596,-0.0028612115,-2.2194397,0.0018699656,0.76337874,0.061219066,-0.09293981,-1.3205673,-0.05554905,-0.32097927,0.04465344,0.005388244,-0.12272935,-0.031056331,-0.008533077,-0.019327952,0.010405556,0.012350521,0.00022272847
0.052795675,-0.011069604,-0.49689516,-0.14010464,-0.23367119,0.16062015,-0.011846788,0.032771435,0.31955302,-0.01859958,-0.4352293,-0.38900372,-1.1115483,-0.44571173,-0.020496974,-0.23236068,0.07579447,0.011556773,-0.18071596,-0.20378584,-0.1946308,0.053554185,-0.009146975,0.0033771768,-0.020338852,-0.2018984,-0.010497102,0.037857596,-0.0028612115,-2.304611,0.0036337033,0.75269604,0.07181524,-0.09249151,-1.311837,0.014149514,-0.3328565,-0.106274575,0.009834848,0.11310634,-0.032178495,-0.023622354,0.07626063,-0.007455007,0.012350521,-0.0005502546
0.053142276,-0.026980279,-0.52379614,-0.13572727,-0.22930013,0.15210536,-0.04669903,0.029514305,-0.29383737,-0.01859958,-0.44498298,-0.3788794,-1.0708584,-0.48367926,-0.026703533,-0.22857633,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23400517,0.028230596,0.0003356397,0.0033771768,-0.020338852,-0.202488,0.0021733742,0.037857596,-0.0028612115,-2.2649322,-0.0017205086,0.6480207,0.050649013,-0.0973462,-1.3083493,-0.006007993,-0.3328565,0.040367927,0.0075118616,0.1827114,-0.032178495,-0.023622354,-0.011587426,0.010405556,0.013706487,0.002635268
0.05237725,-0.011069604,-0.540835,-0.13607608,-0.23391356,0.15452807,-0.13605723,0.032807324,0.31955302,-0.051709887,-0.23352541,-0.37680635,-1.135612,-0.4577609,-0.020496974,-0.20219466,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.2330267,0.043314468,-0.009146975,0.0033771768,0.01143063,-0.29831737,0.0021733742,0.037857596,-0.0028612115,-2.2264576,0.0036337033,0.70923537,0.061219066,-0.09290692,-1.3205673,0.0012684218,-0.3328565,0.06887794,0.0075118616,0.11542933,0.11780458,-0.022915857,-0.019327952,0.010405556,0.012350521,0.00022272847
-0.30485484,0.012813764,0.09063315,0.0756241,0.047062285,-0.25581488,0.044285268,-0.09466873,0.16245402,0.011692375,0.07543742,0.46923286,-0.48807055,0.41397965,0.030341208,0.1415543,-0.043511778,-0.053553864,0.03616848,-0.15597187,-1.0362945,-0.14542289,0.0045014513,-0.01532387,0.076243274,0.091240816,-0.065934554,-0.0811613,0.0012115805,0.36621842,-0.046988115,-3.214133,-0.06112727,0.24768785,-0.3150384,0.021125048,0.08381217,-0.2551174,0.009596646,-0.16330661,-0.06163426,0.0068443115,-0.030432539,-0.086585276,0.01934024,-0.011780981
-0.28847975,0.02733654,0.18311922,-0.13054885,0.008248392,-0.14844224,0.050680332,-0.25486845,0.1791724,0.012490274,0.09782896,0.32932872,-0.48930305,-0.21610403,-0.1613673,0.14035748,-0.0023809273,-0.053553864,0.03745443,-0.114375785,-0.05898922,-0.13222389,0.0045014513,-0.009984933,-0.17239828,0.15824275,-0.04476113,-0.061113548,0.00048814924,0.40651047,0.014368207,-3.7892108,-0.009695165,0.21163699,-0.36552912,0.18527061,0.10781333,-0.26736265,0.009596646,-0.1675788,-0.06469618,0.011259098,-0.010692296,-0.086585276,0.02080971,-0.0034380201
-0.28235722,0.009142764,0.09308831,0.23930109,-0.035010334,-0.13131873,0.043605287,-0.22943051,0.18836515,0.03140288,0.16647175,0.27510267,0.11954636,-0.3600141,-0.17106894,-0.05579971,-0.35035416,-0.0063610906,0.046309758,0.06974588,-1.5868864,0.08580982,0.002964691,-0.01532387,-0.17239828,0.13902919,-0.03901428,-0.07436626,0.00048814924,0.44035664,0.018646413,-1.9472574,0.04550393,0.2785377,-0.3881295,-0.11862617,0.11030067,-0.27405196,0.009596646,-0.1675788,-0.057378262,0.014279019,-0.010692296,-0.086585276,0.02080971,-0.0021423232
-0.23799297,0.009142764,0.0722032,0.13140598,0.05137474,-0.1617899,0.04098728,-0.19640622,0.18312828,0.030354131,0.15862313,-0.21145706,0.023006938,-0.56694674,-0.15809424,-0.061305452,-0.18256165,-0.053553864,0.044559643,0.079802305,-1.0424355,0.08529228,0.0034062671,-0.01532387,-0.07968642,0.22881742,-0.03901428,-0.061113548,0.00048814924,0.4059592,0.070248224,-3.3812938,0.07497684,0.27466187,-0.21430759,-0.12025478,-0.12458659,-0.28946579,0.009596646,-0.16168164,-0.058685012,0.018830841,-0.014322859,-0.086585276,0.01934024,-0.0034380201
-0.16315195,0.006601148,0.06311018,0.007732084,0.055334195,-0.16862512,0.04544333,-0.19640622,0.17394443,0.021724902,0.14399695,-0.27544382,-0.6492462,-0.49481553,-0.13257228,-0.20619322,-0.18256165,-0.013067709,0.111154094,-0.022139834,-0.17044573,0.07852604,0.005832169,-0.009984933,-0.06546363,0.23354284,-0.03901428,-0.09215858,0.00048814924,0.5814504,0.046806645,-3.716446,0.07497684,0.30230615,-0.003559648,-0.11247177,-0.13959926,-0.23505795,0.009596646,-0.14119808,-0.07213104,0.018830841,-0.014704069,-0.08485488,0.010938144,-0.0034380201
-0.16315195,0.008154133,0.07220189,0.040303536,0.003497988,-0.16225067,0.045244593,-0.223381,0.17095332,0.021724902,0.14399695,-0.36740384,-1.0832543,-0.40968275,-0.1500827,-0.21382703,-0.18256165,-0.013067709,0.08889703,-0.21357137,0.16677271,0.066974945,0.005832169,-0.009984933,0.040301245,0.23438627,-0.03901428,-0.09215858,0.00048814924,0.583966,0.04194851,-3.3372548,0.12647086,0.29593727,0.21710047,-0.11247177,-0.24102095,-0.22635493,-0.13989304,-0.12697583,-0.06511467,-0.020676278,-0.014704069,-0.026625888,0.011457593,-0.0034380201
-0.06155516,0.031721707,0.29494566,-0.0673887,0.05028747,0.091403365,0.06493175,0.25716114,0.4454455,0.07826385,0.24823307,-0.3115344,1.4763589,-0.1386917,-0.043341033,-0.0985,-0.17047761,-0.0063610906,0.054545004,-0.25037166,0.31663743,0.12878363,0.0123126265,-0.0033186087,-0.033798166,0.2236067,-0.018254973,-0.01546285,0.0008393744,0.85342836,0.015315898,1.5552973,0.1309239,0.2563847,0.46446988,0.11391155,-0.16825862,-0.22310384,0.04168646,-0.1261174,-0.025437796,0.018830841,0.002710782,-0.025616966,-0.07236641,0.004607524
0.27783734,-0.021046415,0.32599092,-0.029271573,0.050019473,0.362655,0.06970647,0.2420124,0.4790959,0.07826385,0.26701483,0.37444913,0.20032515,-0.33167875,-0.058898743,-0.09600357,0.23655388,-0.0063610906,0.06470479,-0.20303836,0.21763521,0.13195598,0.0123126265,0.0062309634,-0.03043069,0.15108448,-0.018254973,-0.010348969,0.0008393744,0.8823571,0.0036985304,1.5625193,0.13170487,0.27207956,0.4786643,-0.0100109605,-0.06713636,-0.17367955,0.011728089,-0.13201456,-0.025437796,0.014279019,-0.010228633,-0.014826135,0.042929888,-0.0021423232
0.08034974,-0.021046415,-0.17792705,-0.0014191926,0.008048402,0.46973476,0.06502579,0.018985197,0.44245666,0.07826385,0.24757122,0.62666905,0.63851094,0.81515735,-0.019056195,-0.011116197,0.0536219,0.022574455,-0.14486781,-0.19251993,0.14595208,0.13484424,0.0123126265,0.0062309634,-0.038594738,-0.031340595,-0.01875816,0.026246656,0.003639581,1.0362747,-0.02088878,1.5699098,0.1323049,0.2406873,0.51279396,0.03372461,-0.16133648,-0.21965683,0.003942651,-0.122077815,-0.02280563,0.009874903,-0.012313291,-0.028936617,0.023232285,-0.0028156922
0.054959957,-0.011069604,-0.17039824,0.011526143,-0.014862032,-0.11575131,-0.012099786,0.028777996,0.1641042,0.036414906,0.16149178,-0.45711124,-1.2675309,0.68872994,-0.01385088,-0.19753179,0.0415184,0.011556773,-0.15641135,-0.16802299,-0.83214897,0.097216606,0.005832169,0.007592776,-0.07046726,-0.31525695,-0.016811108,0.041064795,-0.0041299667,-1.4823787,-0.0063463477,-1.139489,0.08602767,0.23128723,-0.6375749,0.012428712,-0.27292284,-0.14001778,0.004423253,-0.15080376,-0.05144621,0.005096649,-0.022336565,-0.032652464,0.0083484575,-0.0021595187
0.053274106,-0.011069604,-0.33582106,-0.034815803,-0.13674039,-0.056752764,-0.05036748,0.03759942,0.17420097,-0.005349481,-0.3411833,-0.39464557,-1.0574473,-0.48731428,-0.025187835,-0.20164268,0.0503655,0.046386015,-0.13403696,-0.16724557,-0.550335,0.01568898,0.005832169,0.007592776,-0.05999608,-0.22752705,-0.016811108,0.042897608,-0.0016639752,-1.2734349,0.011133034,-1.9291012,0.06751802,0.1619289,-0.51546913,-0.010909885,-0.28453645,-0.15867837,0.004423253,-0.13470925,-0.06275365,0.0077879187,-0.025922932,-0.032652464,0.0083484575,-0.0027818463
0.052162632,-0.011069604,-0.33582106,-0.052953843,-0.16967289,-0.04197687,-0.36748776,0.021491706,0.16410051,0.00991112,-0.43114448,-0.3039416,-1.1149431,-0.45277882,-0.025450438,-0.16813196,0.04924481,0.046386015,-0.12942798,-0.15734059,0.04873753,0.010880625,0.0060868245,0.005636961,-0.05999608,0.12766069,-0.0034148076,0.04754198,-0.0016639752,-1.2755234,0.029218398,-1.8963234,0.078700595,-0.08241801,-0.7006923,-0.00809232,-0.3707796,-0.11804198,0.013194757,-0.16980217,0.14897779,0.02074106,-0.02564239,-0.026386783,0.00790649,-0.0027818463
0.051989377,-0.011069604,-0.32906497,0.19318505,-0.22306411,-0.040732548,-0.51842284,0.029514305,0.31822076,0.010358557,-0.47662926,-0.25306544,-1.2004037,-0.36165962,-0.021781916,-0.21498984,0.07467379,0.011556773,-0.22468339,0.08302884,-0.2255295,0.041917212,-0.018760085,0.0033771768,-0.020338852,0.16275528,0.0261113,0.039162587,-0.0028612115,-2.0934432,0.046981726,0.8128709,0.061831594,-0.058889143,-0.7806151,-0.006007993,-0.15262714,0.09217799,-0.05124831,0.13424699,-0.042648047,-0.031720378,0.07654117,-0.017302306,0.012350521,-0.0005502546
0.050946347,-0.026980279,0.232396,-0.009927169,-0.21845068,-0.04813473,-0.5091408,0.12897287,-0.3425226,0.010358557,-0.47350138,-0.26098493,-1.2356168,-0.21153829,-0.040869653,-0.22084633,0.23381226,0.011556773,-0.20656389,0.07163835,-0.039517857,0.02877292,-0.00927747,0.0033771768,-0.020338852,0.1412431,0.0261113,0.039162587,-0.0028612115,-2.037236,0.05551847,0.6760125,0.061831594,-0.10907853,-0.8694262,-0.040294465,-0.36377808,-0.009940804,0.013194757,-0.2175361,-0.042648047,0.02074106,0.00059744995,0.015274469,-0.02055685,0.002635268
